success,trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,subject_id,stimulus,key_press,prompt,response,choice_outcomes,context_n,context_img_id,trial_n,pR_red,pR_white,pR_black,outcome,phase,passed
,html-keyboard-response,135,336513,0.0-75.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,136,339091,0.0-76.0-0.0,71.39999999850988,,,,,,50,1,0,0,0,highway,20,0.5286220581819387,0.37143948529569265,0.05128396959214419,0,learn,
,html-keyboard-response,137,340094,0.0-76.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,138,342611,0.0-77.0-0.0,10.800000004470348,,,,,,49,1,0,0,0,highway,21,0.5666485931177794,0.3331642756025794,0.14488289388766437,1,learn,
,html-keyboard-response,139,343614,0.0-77.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,140,346122,0.0-78.0-0.0,0.6999999955296516,,,,,,49,1,0,0,0,highway,22,0.6003766714401094,0.23942894608521356,0.11199439233171166,1,learn,
,html-keyboard-response,141,347125,0.0-78.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,142,349990,0.0-79.0-0.0,358.40000000596046,,,,,,49,1,1,0,0,highway,23,0.6351002370725956,0.30229072919437106,0.08335684127357522,1,learn,
,html-keyboard-response,143,350993,0.0-79.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,144,353527,0.0-80.0-0.0,26.799999997019768,,,,,,49,1,0,0,0,highway,24,0.5558515742112603,0.30865970408925014,0.11295193432257034,1,learn,
,html-keyboard-response,145,354530,0.0-80.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,146,357054,0.0-81.0-0.0,16.399999998509884,,,,,,49,0,0,0,0,highway,25,0.4140287059931631,0.31307105455709205,0.06081246907466808,0,learn,
,html-keyboard-response,147,358057,0.0-81.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,148,360587,0.0-82.0-0.0,23.900000005960464,,,,,,50,1,0,0,0,highway,26,0.48345233638283974,0.30152456895375884,0.1402647198917919,0,learn,
,html-keyboard-response,149,361591,0.0-82.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,150,364394,0.0-83.0-0.0,296.79999999701977,,,,,,51,0,0,0,0,highway,27,0.43052642338564995,0.2384986418599224,0.12907948812057413,0,learn,
,html-keyboard-response,151,365397,0.0-83.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,152,368095,0.0-84.0-0.0,192.5,,,,,,49,1,0,0,0,highway,28,0.4992836364948368,0.37989789324149104,0.1026462812919998,1,learn,
,html-keyboard-response,153,369099,0.0-84.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,154,371699,0.0-85.0-0.0,95,,,,,,49,1,1,0,0,highway,29,0.6468786642927461,0.47290687935548853,0.06890639591828064,1,learn,
,html-keyboard-response,155,372702,0.0-85.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,attention_check,156,372717,0.0-86.0-0.0,13.200000002980232,,,<div style='position:relative; margin-top: 600px;'><p>Before we set sail — press the <b>Z</b> key to continue!</p></div>,49,,,,,,,,,,,,false
,do_bye,157,374223,0.0-86.0-1.0,null,,,,,,null,,,,,,,,,,
,break,158,376771,0.0-86.0-2.0,2546.6999999955297,,,<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>,32,,,,,,,,,,,,
,do_travel,159,385774,0.0-87.0-0.0,null,,,,,,null,,,,,,,,,,
,do_welcome,160,389786,0.0-87.0-1.0,null,,,,,,null,,,,,,,,,,
,do_trial,161,392983,0.0-88.0-0.0,691,,,,,,49,1,1,0,1,coast,30,1,0.3407144636219083,0.07218742502509456,1,learn,
,html-keyboard-response,162,393986,0.0-88.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,163,396536,0.0-89.0-0.0,43.399999998509884,,,,,,49,1,1,0,1,coast,31,1,0.27007554912607584,0.0993668264592229,1,learn,
,html-keyboard-response,164,397539,0.0-89.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,165,400118,0.0-90.0-0.0,73,,,,,,49,1,0,0,1,coast,32,1,0.11595178226565558,0.08798072131140852,1,learn,
,html-keyboard-response,166,401121,0.0-90.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,167,403704,0.0-91.0-0.0,75.5,,,,,,49,1,0,0,1,coast,33,0.835702377130417,0.08654492476636592,0.05227666140621892,1,learn,
,html-keyboard-response,168,404707,0.0-91.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,169,407250,0.0-92.0-0.0,37.600000001490116,,,,,,49,1,0,1,1,coast,34,0.7071203807313525,0.2091831836544683,0.07729508575316434,1,learn,
,html-keyboard-response,170,408253,0.0-92.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,171,410851,0.0-93.0-0.0,91.60000000149012,,,,,,49,1,1,0,1,coast,35,0.735374463830522,0.3176015178816297,0.08583774150715541,1,learn,
,html-keyboard-response,172,411854,0.0-93.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,173,414544,0.0-94.0-0.0,183.10000000149012,,,,,,49,1,0,1,1,coast,36,0.6953567318050202,0.33659093975124843,0.15935171951117,1,learn,
,html-keyboard-response,174,415547,0.0-94.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,175,418410,0.0-95.0-0.0,357.70000000298023,,,,,,49,0,1,1,1,coast,37,0.6683761883037649,0.5889761667930212,0.20743520589552042,0,learn,
,html-keyboard-response,176,419413,0.0-95.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,177,421959,0.0-96.0-0.0,38.899999998509884,,,,,,50,1,1,0,1,coast,38,0.543687191921099,0.5401224651199908,0.057092222212954694,1,learn,
,html-keyboard-response,178,422961,0.0-96.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,179,425541,0.0-97.0-0.0,73.29999999701977,,,,,,50,0,0,1,1,coast,39,0.5726552674757912,0.19056438208092064,0.14933130119915122,0,learn,
,html-keyboard-response,180,426543,0.0-97.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,181,429222,0.0-98.0-0.0,173.5,,,,,,51,1,0,1,1,coast,40,0.6507900841142364,0.14104475657229826,0.2615823485002774,1,learn,
,html-keyboard-response,182,430225,0.0-98.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,183,432850,0.0-99.0-0.0,118.90000000596046,,,,,,51,1,0,0,1,coast,41,0.6773649924846789,0.12851464227532858,0.2178448221186558,0,learn,
,html-keyboard-response,184,433853,0.0-99.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,185,436550,0.0-100.0-0.0,191.20000000298023,,,,,,49,1,0,0,1,coast,42,0.6430777355501193,0.06080881146379182,0.3991067862980922,1,learn,
,html-keyboard-response,186,437553,0.0-100.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,187,440203,0.0-101.0-0.0,144.20000000298023,,,,,,49,0,0,1,1,coast,43,0.5153874713192198,0.09093452437716999,0.5649810682754769,0,learn,
,html-keyboard-response,188,441207,0.0-101.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,189,443792,0.0-102.0-0.0,79.70000000298023,,,,,,50,1,0,1,1,coast,44,0.4964746924705908,0.13269344937112354,0.48789660179498245,0,learn,
,html-keyboard-response,190,444795,0.0-102.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,191,447335,0.0-103.0-0.0,33.20000000298023,,,,,,51,1,1,0,1,coast,45,0.496332384996595,0.3003100669341842,0.6344016069930561,0,learn,
,html-keyboard-response,192,448338,0.0-103.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,193,450904,0.0-104.0-0.0,61.19999999552965,,,,,,49,0,0,0,1,coast,46,0.3524951800645524,0.2824421689634026,0.6592202644153333,0,learn,
,html-keyboard-response,194,451907,0.0-104.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,195,454556,0.0-105.0-0.0,143.19999999552965,,,,,,50,0,0,0,1,coast,47,0.41553911242906927,0.053289669535781424,0.624575505955238,0,learn,
,html-keyboard-response,196,455559,0.0-105.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,197,458093,0.0-106.0-0.0,27.299999997019768,,,,,,51,0,0,1,1,coast,48,0.17896267952344647,0.10536881531179422,0.4276562848416702,1,learn,
,html-keyboard-response,198,459096,0.0-106.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,199,461631,0.0-107.0-0.0,29.30000000447035,,,,,,51,0,0,1,1,coast,49,0.36829246201553417,0.12893054906582863,0.5255011825082836,1,learn,
,html-keyboard-response,200,462635,0.0-107.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,201,465440,0.0-108.0-0.0,298.8999999985099,,,,,,51,0,0,0,1,coast,50,0.23248365332985083,0.14696052943432406,0.5577680245984832,0,learn,
,html-keyboard-response,202,466443,0.0-108.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,203,469394,0.0-109.0-0.0,445.29999999701977,,,,,,49,0,0,1,1,coast,51,0.343991569464759,0.15139419693626846,0.44283716064457745,0,learn,
,html-keyboard-response,204,470397,0.0-109.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,205,473250,0.0-110.0-0.0,348,,,,,,50,0,0,1,1,coast,52,0.3024225127934401,0.10274643380045494,0.4555913217265918,0,learn,
,html-keyboard-response,206,474253,0.0-110.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,207,476853,0.0-111.0-0.0,94.89999999850988,,,,,,51,0,0,1,1,coast,53,0.31022859627118027,0.09804807097022304,0.5840702840741807,1,learn,
,html-keyboard-response,208,477856,0.0-111.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,209,480562,0.0-112.0-0.0,201.10000000149012,,,,,,51,0,1,0,1,coast,54,0.22718275154572376,0.1174576271578513,0.712513976827681,0,learn,
,html-keyboard-response,210,481566,0.0-112.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,211,484186,0.0-113.0-0.0,114.29999999701977,,,,,,51,1,0,1,1,coast,55,0.25972262809182833,0.062399768889265926,0.5975366782191918,1,learn,
,html-keyboard-response,212,485189,0.0-113.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,213,488004,0.0-114.0-0.0,308.29999999701977,,,,,,51,0,0,1,1,coast,56,0.2790581786508425,0.05707367701856018,0.5137166870559269,1,learn,
,html-keyboard-response,214,489007,0.0-114.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,215,491555,0.0-115.0-0.0,42.29999999701977,,,,,,51,1,1,1,1,coast,57,0.20627653283336891,0.141495335316667,0.5562860282287426,1,learn,
,html-keyboard-response,216,492558,0.0-115.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,217,495339,0.0-116.0-0.0,273.79999999701977,,,,,,51,0,0,1,1,coast,58,0.24279245806345376,0.194905201420389,0.6250222943893766,1,learn,
,html-keyboard-response,218,496342,0.0-116.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,219,499034,0.0-117.0-0.0,186.19999999552965,,,,,,51,0,0,1,1,coast,59,0.12639644303320557,0.22208937005313695,0.5806996220614732,1,learn,
,html-keyboard-response,220,500038,0.0-117.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,221,502572,0.0-118.0-0.0,29.30000000447035,,,,,,51,1,1,1,1,coast,60,0.2545202083451414,0.13046359560207202,0.6008072831687611,1,learn,
,html-keyboard-response,222,503576,0.0-118.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,223,506280,0.0-119.0-0.0,199.5,,,,,,51,0,0,0,1,coast,61,0.1959808283687083,0.15087630400012475,0.6698021631091372,0,learn,
,html-keyboard-response,224,507284,0.0-119.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,225,509937,0.0-120.0-0.0,147,,,,,,51,0,0,0,1,coast,62,0.26769746058186905,0.11596599696155797,0.6314785656582522,0,learn,
,html-keyboard-response,226,510940,0.0-120.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,227,513739,0.0-121.0-0.0,293,,,,,,51,0,0,0,1,coast,63,0.1332205616886872,0.1012163580899786,0.5644339489049263,0,learn,
,html-keyboard-response,228,514742,0.0-121.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,229,517952,0.0-122.0-0.0,703.0999999940395,,,,,,50,1,0,1,1,coast,64,0.12126784893348877,0.10064625384633218,0.6564180681336856,0,learn,
,html-keyboard-response,230,518955,0.0-122.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,231,521624,0.0-123.0-0.0,162.89999999850988,,,,,,49,0,0,0,1,coast,65,0.2254667409143695,0.1272641346477342,0.5663099658393791,0,learn,
,html-keyboard-response,232,522626,0.0-123.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,233,525280,0.0-124.0-0.0,147.89999999850988,,,,,,51,0,0,0,1,coast,66,0.27136225386773527,0.0773857129363255,0.6418678366582562,0,learn,
,html-keyboard-response,234,526283,0.0-124.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,235,528892,0.0-125.0-0.0,102.5,,,,,,49,0,0,1,1,coast,67,0.2282824534645343,0.1508933690357417,0.5918139720878005,0,learn,
,html-keyboard-response,236,529895,0.0-125.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,237,532616,0.0-126.0-0.0,214.69999999552965,,,,,,50,0,0,1,1,coast,68,0.2521145551081618,0.10569540768878645,0.5857043764972152,0,learn,
,html-keyboard-response,238,533619,0.0-126.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,239,536203,0.0-127.0-0.0,76.5,,,,,,51,0,1,1,1,coast,69,0.2266319594166209,0.3155443767662899,0.684523449988253,1,learn,
,html-keyboard-response,240,537206,0.0-127.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,attention_check,241,537438,0.0-128.0-0.0,230.5,,,<div style='position:relative; margin-top: 600px;'><p>Before we set sail — press the <b>Z</b> key to continue!</p></div>,51,,,,,,,,,,,,false
,do_bye,242,538944,0.0-128.0-1.0,null,,,,,,null,,,,,,,,,,
,break,243,539042,0.0-128.0-2.0,96.5,,,<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>,32,,,,,,,,,,,,
,do_travel,244,548047,0.0-129.0-0.0,null,,,,,,null,,,,,,,,,,
