success,trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,subject_id,stimulus,key_press,prompt,response,choice_outcomes,context_n,context_img_id,trial_n,pR_red,pR_white,pR_black,outcome,phase,passed
,do_bye,143,413420,0.0-81.0-1.0,null,,,,,,null,,,,,,,,,,
,break,144,421744,0.0-81.0-2.0,8323,,,<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>,32,,,,,,,,,,,,
,do_travel,145,430748,0.0-82.0-0.0,null,,,,,,null,,,,,,,,,,
,do_welcome,146,434760,0.0-82.0-1.0,null,,,,,,null,,,,,,,,,,
,do_trial,147,438323,0.0-83.0-0.0,1055,,,,,,49,1,0,0,1,coast,30,1,0.4181008225478407,0.08894599049824159,1,learn,
,html-keyboard-response,148,439326,0.0-83.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,149,442085,0.0-84.0-0.0,251.10000000009313,,,,,,49,1,0,0,1,coast,31,1,0.31067968791880846,0.05474683731009909,1,learn,
,html-keyboard-response,150,443088,0.0-84.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,151,445958,0.0-85.0-0.0,363.09999999962747,,,,,,49,1,1,1,1,coast,32,1,0.32068346713988144,0.12038146629850005,1,learn,
,html-keyboard-response,152,446960,0.0-85.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,153,449756,0.0-86.0-0.0,289.70000000018626,,,,,,49,0,1,0,1,coast,33,0.7947710272295367,0.33742025090610944,0.13327278423976774,0,learn,
,html-keyboard-response,154,450759,0.0-86.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,155,453562,0.0-87.0-0.0,297.10000000009313,,,,,,50,0,1,0,1,coast,34,0.7930870070242594,0.3950640092941459,0.16797756839180664,1,learn,
,html-keyboard-response,156,454565,0.0-87.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,157,457427,0.0-88.0-0.0,354.10000000009313,,,,,,50,0,1,0,1,coast,35,0.6309853422877916,0.4220532492721892,0.05749892861851178,1,learn,
,html-keyboard-response,158,458429,0.0-88.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,159,461275,0.0-89.0-0.0,337.29999999981374,,,,,,50,1,0,0,1,coast,36,0.6001342919605398,0.4441919780525839,0.12098040910331179,0,learn,
,html-keyboard-response,160,462277,0.0-89.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,161,465166,0.0-90.0-0.0,383.10000000009313,,,,,,51,0,1,0,1,coast,37,0.4656934164876008,0.41537980853918294,0.19546784091345465,0,learn,
,html-keyboard-response,162,466170,0.0-90.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,163,469022,0.0-91.0-0.0,345.5,,,,,,49,1,0,0,1,coast,38,0.49956467383274644,0.2943170761027279,0.18397052624775506,1,learn,
,html-keyboard-response,164,470026,0.0-91.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,165,473043,0.0-92.0-0.0,512.0999999996275,,,,,,49,0,1,1,1,coast,39,0.5647163135611468,0.2433221050108735,0.21563347484200923,0,learn,
,html-keyboard-response,166,474046,0.0-92.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,167,476828,0.0-93.0-0.0,274.8000000002794,,,,,,50,1,0,1,1,coast,40,0.620449333452512,0.27107391219170296,0.20128579707437344,0,learn,
,html-keyboard-response,168,477832,0.0-93.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,169,480481,0.0-94.0-0.0,142.79999999981374,,,,,,51,1,0,0,1,coast,41,0.6152265386095896,0.30770357564934914,0.11343705985398385,0,learn,
,html-keyboard-response,170,481485,0.0-94.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,171,484063,0.0-95.0-0.0,73,,,,,,49,1,0,0,1,coast,42,0.6032057308644,0.5019347603680037,0.14316345258357208,1,learn,
,html-keyboard-response,172,485066,0.0-95.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,173,487940,0.0-96.0-0.0,367.20000000018626,,,,,,49,1,1,0,1,coast,43,0.4677763985752777,0.5392769119385868,0.1764541450722051,1,learn,
,html-keyboard-response,174,488942,0.0-96.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,175,491875,0.0-97.0-0.0,425.89999999990687,,,,,,49,1,0,0,1,coast,44,0.29494067505465155,0.4131770927402177,0.26047827975176774,1,learn,
,html-keyboard-response,176,492877,0.0-97.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,177,495656,0.0-98.0-0.0,273.60000000009313,,,,,,49,0,0,0,1,coast,45,0.47989753105317645,0.6006708676899298,0.34501081553895835,0,learn,
,html-keyboard-response,178,496660,0.0-98.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,179,499482,0.0-99.0-0.0,315.10000000009313,,,,,,49,1,1,0,1,coast,46,0.32215682638328497,0.5722308569644593,0.1544748998289162,1,learn,
,html-keyboard-response,180,500485,0.0-99.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,181,503463,0.0-100.0-0.0,470.60000000009313,,,,,,49,0,0,0,1,coast,47,0.44981462566221053,0.5911123720781732,0.05866262024454423,0,learn,
,html-keyboard-response,182,504466,0.0-100.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,183,507219,0.0-101.0-0.0,246,,,,,,49,1,0,1,1,coast,48,0.4819911829024129,0.5937080594120022,0.08140320271167557,1,learn,
,html-keyboard-response,184,508222,0.0-101.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,185,510975,0.0-102.0-0.0,246.3000000002794,,,,,,50,1,0,0,1,coast,49,0.47445898291316896,0.6867507084666243,0.12393337046227408,0,learn,
,html-keyboard-response,186,511978,0.0-102.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,187,514767,0.0-103.0-0.0,282.5,,,,,,49,0,1,0,1,coast,50,0.2992663815724567,0.6821096008567442,0.05817563915232718,0,learn,
,html-keyboard-response,188,515770,0.0-103.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,189,518636,0.0-104.0-0.0,359.20000000018626,,,,,,50,0,0,1,1,coast,51,0.43553828536808553,0.7336802397956029,0.1852506835352776,0,learn,
,html-keyboard-response,190,519639,0.0-104.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,191,522498,0.0-105.0-0.0,353.29999999981374,,,,,,51,0,1,0,1,coast,52,0.4091960684477566,0.6794633778338215,0.14774623128539732,0,learn,
,html-keyboard-response,192,523501,0.0-105.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,193,526321,0.0-106.0-0.0,312.89999999990687,,,,,,49,1,1,0,1,coast,53,0.32542794233847633,0.6698791879097321,0.15454321227528905,1,learn,
,html-keyboard-response,194,527324,0.0-106.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,195,530129,0.0-107.0-0.0,299.60000000009313,,,,,,49,0,0,0,1,coast,54,0.38554146239325454,0.7167361306617166,0.22982572071001223,0,learn,
,html-keyboard-response,196,531132,0.0-107.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,197,534154,0.0-108.0-0.0,515.2999999998137,,,,,,49,0,1,0,1,coast,55,0.3031464703996595,0.7627092742185625,0.08066349273402727,0,learn,
,html-keyboard-response,198,535157,0.0-108.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,199,538123,0.0-109.0-0.0,459.79999999981374,,,,,,50,1,1,0,1,coast,56,0.30565355052734283,0.8179109384440143,0.05328356504585168,1,learn,
,html-keyboard-response,200,539125,0.0-109.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,201,542692,0.0-110.0-0.0,1061.5,,,,,,50,0,0,0,1,coast,57,0.44672714002128716,0.6619577239399026,0.15860481387089065,0,learn,
,html-keyboard-response,202,543696,0.0-110.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,203,546724,0.0-111.0-0.0,522.2999999998137,,,,,,50,0,1,0,1,coast,58,0.40733084939522657,0.6762136995432384,0.13155596968192637,1,learn,
,html-keyboard-response,204,547727,0.0-111.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,205,550526,0.0-112.0-0.0,292.60000000009313,,,,,,50,1,1,0,1,coast,59,0.4012228851628312,0.7932552367528158,0.2959506645112694,1,learn,
,html-keyboard-response,206,551529,0.0-112.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,207,554851,0.0-113.0-0.0,815.8999999999069,,,,,,51,0,0,0,1,coast,60,0.2847745757512855,0.6581060379022826,0.07157312140789703,0,learn,
,html-keyboard-response,208,555855,0.0-113.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,209,558709,0.0-114.0-0.0,347.39999999990687,,,,,,50,0,0,0,1,coast,61,0.35225108385927506,0.46124733658869715,0.18479886435164905,0,learn,
,html-keyboard-response,210,559712,0.0-114.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,211,562510,0.0-115.0-0.0,292.6999999997206,,,,,,50,0,0,0,1,coast,62,0.3742288571705605,0.5058969354522507,0.1719928511677321,0,learn,
,html-keyboard-response,212,563514,0.0-115.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,213,566937,0.0-116.0-0.0,917.5,,,,,,50,0,1,0,1,coast,63,0.3294355859305939,0.5852855840913443,0.24100387214417296,1,learn,
,html-keyboard-response,214,567941,0.0-116.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,215,570713,0.0-117.0-0.0,266.20000000018626,,,,,,50,0,0,0,1,coast,64,0.14161570533217724,0.6074297571322292,0.0850183892178775,0,learn,
,html-keyboard-response,216,571716,0.0-117.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,217,574354,0.0-118.0-0.0,132.3000000002794,,,,,,49,1,1,0,1,coast,65,0.2799819573322982,0.5700849317618262,0.15546528555442313,1,learn,
,html-keyboard-response,218,575357,0.0-118.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,219,578305,0.0-119.0-0.0,441.1999999997206,,,,,,49,0,1,0,1,coast,66,0.23879015348888188,0.7019977133245473,0.06942249633707456,0,learn,
,html-keyboard-response,220,579308,0.0-119.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,221,582069,0.0-120.0-0.0,252.70000000018626,,,,,,49,1,1,1,1,coast,67,0.25099669707120364,0.590885172076611,0.11795960493542562,1,learn,
,html-keyboard-response,222,583072,0.0-120.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,223,585999,0.0-121.0-0.0,420.5,,,,,,49,0,1,0,1,coast,68,0.38787246901147177,0.7220704322876149,0.21091701461552093,0,learn,
,html-keyboard-response,224,587002,0.0-121.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,225,590030,0.0-122.0-0.0,520.7000000001863,,,,,,49,0,1,0,1,coast,69,0.3474495831107016,0.6183883713937991,0.27263700953506415,0,learn,
,html-keyboard-response,226,591033,0.0-122.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,attention_check,227,592894,0.0-123.0-0.0,1859.3000000002794,,,<div style='position:relative; margin-top: 600px;'><p>Before we set sail — press the <b>Z</b> key to continue!</p></div>,90,,,,,,,,,,,,true
,do_bye,228,594399,0.0-123.0-1.0,null,,,,,,null,,,,,,,,,,
,break,229,596443,0.0-123.0-2.0,2042.5,,,<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>,32,,,,,,,,,,,,
,do_travel,230,605447,0.0-124.0-0.0,null,,,,,,null,,,,,,,,,,
,do_welcome,231,609460,0.0-124.0-1.0,null,,,,,,null,,,,,,,,,,
,do_trial,232,613941,0.0-125.0-0.0,1974.5,,,,,,49,0,1,0,2,forest,70,0.3993132381856325,1,0.05710427915341846,0,learn,
,html-keyboard-response,233,614945,0.0-125.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,234,617888,0.0-126.0-0.0,435.70000000018626,,,,,,50,0,1,0,2,forest,71,0.34277235491764024,1,0.18968223051584054,1,learn,
,html-keyboard-response,235,618890,0.0-126.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,236,621947,0.0-127.0-0.0,549.8999999999069,,,,,,50,0,0,0,2,forest,72,0.4322047257652235,0.75669059773684,0.1551203555668107,0,learn,
,html-keyboard-response,237,622950,0.0-127.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,238,625784,0.0-128.0-0.0,328.20000000018626,,,,,,51,0,1,0,2,forest,73,0.20239654375363203,0.5626247898019144,0.1877600137697538,0,learn,
,html-keyboard-response,239,626787,0.0-128.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,240,629719,0.0-129.0-0.0,427.3000000002794,,,,,,51,1,1,1,2,forest,74,0.25910886871279254,0.47675637114434366,0.23206290595953882,1,learn,
,html-keyboard-response,241,630722,0.0-129.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,242,634769,0.0-130.0-0.0,1541.2999999998137,,,,,,49,0,0,0,2,forest,75,0.38821033791171633,0.46237446547982125,0.16856462588068907,0,learn,
,html-keyboard-response,243,635772,0.0-130.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,244,638693,0.0-131.0-0.0,412.79999999981374,,,,,,51,1,0,0,2,forest,76,0.31911211918286403,0.623215551803497,0.10118088865333835,0,learn,
,html-keyboard-response,245,639696,0.0-131.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,246,642475,0.0-132.0-0.0,272.60000000009313,,,,,,50,1,1,1,2,forest,77,0.2071227981995773,0.5565126104276279,0.18550403675587596,1,learn,
,html-keyboard-response,247,643478,0.0-132.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,248,646056,0.0-133.0-0.0,72.5,,,,,,50,0,0,0,2,forest,78,0.31036662291226935,0.6384580355821927,0.0741228843273636,0,learn,
,html-keyboard-response,249,647059,0.0-133.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,250,649819,0.0-134.0-0.0,253.20000000018626,,,,,,50,0,0,0,2,forest,79,0.15444435342117033,0.6625171384225291,0.08039420115308156,0,learn,
,html-keyboard-response,251,650822,0.0-134.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,252,653575,0.0-135.0-0.0,246.6999999997206,,,,,,51,0,0,0,2,forest,80,0.16181640713376078,0.5428254096916669,0.14490065095160598,0,learn,
,html-keyboard-response,253,654578,0.0-135.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,254,657482,0.0-136.0-0.0,397.10000000009313,,,,,,51,0,0,0,2,forest,81,0.20395560145547242,0.5638312477444114,0.0751194522662623,0,learn,
,html-keyboard-response,255,658485,0.0-136.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,256,661389,0.0-137.0-0.0,396.20000000018626,,,,,,49,0,1,0,2,forest,82,0.4526475167230795,0.4410717136453689,0.18012892718072424,0,learn,
,html-keyboard-response,257,662392,0.0-137.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,258,665166,0.0-138.0-0.0,267.70000000018626,,,,,,50,1,0,0,2,forest,83,0.5471435358807559,0.18432460767887754,0.17972022708566956,0,learn,
,html-keyboard-response,259,666169,0.0-138.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,260,668921,0.0-139.0-0.0,245.60000000009313,,,,,,50,0,0,0,2,forest,84,0.4388060580412028,0.11854694399531482,0.29807798507563976,0,learn,
,html-keyboard-response,261,669924,0.0-139.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,262,672723,0.0-140.0-0.0,292.70000000018626,,,,,,51,0,0,1,2,forest,85,0.3975116168244604,0.06766075977026023,0.27705549940123964,1,learn,
,html-keyboard-response,263,673726,0.0-140.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,264,676281,0.0-141.0-0.0,48.299999999813735,,,,,,51,0,0,0,2,forest,86,0.45994537048112416,0.12668607089246342,0.27882849904580786,0,learn,
,html-keyboard-response,265,677284,0.0-141.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,266,681196,0.0-142.0-0.0,1406.2999999998137,,,,,,51,1,0,0,2,forest,87,0.4331165391236916,0.15086928885009535,0.4068478838583686,0,learn,
,html-keyboard-response,267,682199,0.0-142.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,268,684990,0.0-143.0-0.0,284.29999999981374,,,,,,50,0,0,0,2,forest,88,0.5365088846326195,0.2059436519860591,0.2092786685041096,0,learn,
,html-keyboard-response,269,685994,0.0-143.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,270,688880,0.0-144.0-0.0,380.6999999997206,,,,,,49,0,1,0,2,forest,89,0.42471967631558216,0.13653596693168815,0.2498923628877402,0,learn,
,html-keyboard-response,271,689883,0.0-144.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,272,692910,0.0-145.0-0.0,519.4000000003725,,,,,,50,1,0,1,2,forest,90,0.5839267655566929,0.23247016794659675,0.17696093393829204,0,learn,
,html-keyboard-response,273,693914,0.0-145.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,274,696779,0.0-146.0-0.0,359.5,,,,,,51,1,0,1,2,forest,91,0.5788322294255762,0.18092420919750557,0.2997046787239833,1,learn,
,html-keyboard-response,275,697782,0.0-146.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,276,700694,0.0-147.0-0.0,406,,,,,,51,1,0,0,2,forest,92,0.623275858834659,0.13892625072057724,0.32573010383385365,0,learn,
,html-keyboard-response,277,701697,0.0-147.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,278,704534,0.0-148.0-0.0,329.39999999990687,,,,,,51,1,0,0,2,forest,93,0.536337785079898,0.08567089784339929,0.34549538875251673,0,learn,
,html-keyboard-response,279,705536,0.0-148.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,280,708868,0.0-149.0-0.0,824.6000000000931,,,,,,51,1,0,0,2,forest,94,0.5867191192834679,0.06454179110424119,0.30343793544127706,0,learn,
,html-keyboard-response,281,709871,0.0-149.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,282,712410,0.0-150.0-0.0,33.6999999997206,,,,,,50,0,0,0,2,forest,95,0.5797678817673988,0.05763499803204018,0.3420361306720466,0,learn,
,html-keyboard-response,283,713414,0.0-150.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,284,716152,0.0-151.0-0.0,233.29999999981374,,,,,,51,1,0,0,2,forest,96,0.6269522357251962,0.07403286818800918,0.4384200671170908,0,learn,
,html-keyboard-response,285,717156,0.0-151.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,286,720113,0.0-152.0-0.0,451.5,,,,,,51,1,0,0,2,forest,97,0.6143478895307437,0.1296922946607907,0.30302530279165785,0,learn,
,html-keyboard-response,287,721116,0.0-152.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,288,724188,0.0-153.0-0.0,564.8000000002794,,,,,,51,1,0,1,2,forest,98,0.6162812693082834,0.11001770711471304,0.2405462851940469,1,learn,
,html-keyboard-response,289,725191,0.0-153.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,290,729199,0.0-154.0-0.0,1500.6999999997206,,,,,,51,0,0,1,2,forest,99,0.61466399270273,0.15282031042747973,0.4970026812524991,1,learn,
,html-keyboard-response,291,730202,0.0-154.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,292,733044,0.0-155.0-0.0,335.10000000009313,,,,,,51,1,0,1,2,forest,100,0.5517597587216545,0.1341255118669626,0.47999643457096414,1,learn,
,html-keyboard-response,293,734047,0.0-155.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,294,736808,0.0-156.0-0.0,254.6999999997206,,,,,,51,0,0,0,2,forest,101,0.6741018925070955,0.07480186210749447,0.44820603511486,0,learn,
,html-keyboard-response,295,737811,0.0-156.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,296,740437,0.0-157.0-0.0,120.5,,,,,,51,1,0,1,2,forest,102,0.6637906752343515,0.19609409022602553,0.3187442869708029,1,learn,
,html-keyboard-response,297,741440,0.0-157.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,298,744188,0.0-158.0-0.0,242.5,,,,,,51,1,0,0,2,forest,103,0.5556922425594164,0.10517617075469084,0.3689954339924686,0,learn,
,html-keyboard-response,299,745191,0.0-158.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,300,747964,0.0-159.0-0.0,265.6999999997206,,,,,,51,1,1,0,2,forest,104,0.5367519785071919,0.15951349600826234,0.36767554439487393,0,learn,
,html-keyboard-response,301,748967,0.0-159.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,302,751715,0.0-160.0-0.0,240.5,,,,,,51,0,0,0,2,forest,105,0.6312671050230587,0.12761540593145587,0.3376635079455821,0,learn,
,html-keyboard-response,303,752718,0.0-160.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,304,755751,0.0-161.0-0.0,527.1000000000931,,,,,,51,1,0,0,2,forest,106,0.7648650867541248,0.23018983381719374,0.35419602994957516,0,learn,
,html-keyboard-response,305,756754,0.0-161.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,306,759802,0.0-162.0-0.0,540.5999999996275,,,,,,51,1,0,1,2,forest,107,0.6861782700639603,0.07437565585267172,0.4310181006092643,1,learn,
,html-keyboard-response,307,760804,0.0-162.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,308,764906,0.0-163.0-0.0,1596.6000000000931,,,,,,51,0,0,1,2,forest,108,0.6823698052558227,0.15995003260022914,0.49521687283901733,1,learn,
,html-keyboard-response,309,765909,0.0-163.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,310,768891,0.0-164.0-0.0,476.59999999962747,,,,,,51,1,0,1,2,forest,109,0.6243777950938261,0.20100194198160726,0.293937794452173,1,learn,
,html-keyboard-response,311,769894,0.0-164.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,attention_check,312,770920,0.0-165.0-0.0,1024.3000000002794,,,<div style='position:relative; margin-top: 600px;'><p>Before we set sail — press the <b>Z</b> key to continue!</p></div>,90,,,,,,,,,,,,true
,do_bye,313,772426,0.0-165.0-1.0,null,,,,,,null,,,,,,,,,,
,break,314,774057,0.0-165.0-2.0,1629.8000000002794,,,<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>,32,,,,,,,,,,,,
,do_travel,315,783062,0.0-166.0-0.0,null,,,,,,null,,,,,,,,,,
,do_welcome,316,787076,0.0-166.0-1.0,null,,,,,,null,,,,,,,,,,
,do_trial,317,791207,0.0-167.0-0.0,1624.8999999999069,,,,,,49,1,0,1,3,mountain,110,1,0.15626971004256462,0.4420517137082101,1,learn,
,html-keyboard-response,318,792211,0.0-167.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,319,794964,0.0-168.0-0.0,247.20000000018626,,,,,,49,1,0,0,3,mountain,111,1,0.13615939130118024,0.48359488310445403,1,learn,
,html-keyboard-response,320,795968,0.0-168.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,321,798770,0.0-169.0-0.0,295.09999999962747,,,,,,49,1,1,0,3,mountain,112,0.8849279071099396,0.13685218879514996,0.20714971881205507,1,learn,
,html-keyboard-response,322,799773,0.0-169.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,323,802613,0.0-170.0-0.0,333.6999999997206,,,,,,49,1,0,0,3,mountain,113,0.7883830925840632,0.07785286697027237,0.2587081852847901,1,learn,
,html-keyboard-response,324,803616,0.0-170.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,325,806516,0.0-171.0-0.0,392.1999999997206,,,,,,49,1,0,0,3,mountain,114,0.7844055626475485,0.052555338153039866,0.42319160827736496,1,learn,
,html-keyboard-response,326,807519,0.0-171.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,327,810279,0.0-172.0-0.0,252,,,,,,49,0,0,0,3,mountain,115,0.722446271321172,0.14129742112747604,0.32353344247559096,0,learn,
,html-keyboard-response,328,811282,0.0-172.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,329,814033,0.0-173.0-0.0,244,,,,,,50,1,0,1,3,mountain,116,0.5835070026254234,0.16367000432061882,0.38306732413741884,0,learn,
,html-keyboard-response,330,815037,0.0-173.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,331,817553,0.0-174.0-0.0,8.300000000279397,,,,,,51,1,0,1,3,mountain,117,0.4947073984892598,0.12121706922674955,0.4414659784967322,1,learn,
,html-keyboard-response,332,818556,0.0-174.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,333,821354,0.0-175.0-0.0,291,,,,,,51,0,0,0,3,mountain,118,0.5695560861696005,0.1739946435089569,0.3412682548831993,0,learn,
,html-keyboard-response,334,822357,0.0-175.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,335,828363,0.0-176.0-0.0,null,,,,,,null,0,0,0,3,mountain,119,0.7656838166154419,0.10779214992369923,0.18809997699105702,,learn,
,html-keyboard-response,336,829367,0.0-176.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,337,832212,0.0-177.0-0.0,337.39999999990687,,,,,,49,1,0,0,3,mountain,120,0.7356703606882471,0.10455856339156551,0.1291628243895009,1,learn,
,html-keyboard-response,338,833215,0.0-177.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,339,835989,0.0-178.0-0.0,268.20000000018626,,,,,,49,1,0,0,3,mountain,121,0.6431942228806843,0.19000822491208852,0.14362558016453736,1,learn,
,html-keyboard-response,340,836992,0.0-178.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,341,839861,0.0-179.0-0.0,362,,,,,,49,0,0,0,3,mountain,122,0.49253344399414517,0.26862611804630404,0.19038598728011635,0,learn,
,html-keyboard-response,342,840864,0.0-179.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,343,843382,0.0-180.0-0.0,12.200000000186265,,,,,,49,0,1,1,3,mountain,123,0.10577299117458427,0.44464419840049363,0.31995712702379914,0,learn,
,html-keyboard-response,344,844386,0.0-180.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,345,847120,0.0-181.0-0.0,227.40000000037253,,,,,,50,0,1,0,3,mountain,124,0.1434262679514457,0.5344899441605974,0.3027613466338587,1,learn,
,html-keyboard-response,346,848124,0.0-181.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,347,851003,0.0-182.0-0.0,373.39999999990687,,,,,,50,1,0,0,3,mountain,125,0.1893707023262448,0.501459734477193,0.1999662707256461,0,learn,
,html-keyboard-response,348,852006,0.0-182.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,349,854622,0.0-183.0-0.0,109.40000000037253,,,,,,51,0,1,0,3,mountain,126,0.24138252119631226,0.5210468741928816,0.26871509701511626,0,learn,
,html-keyboard-response,350,855625,0.0-183.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
