success,trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,subject_id,stimulus,key_press,prompt,response,choice_outcomes,context_n,context_img_id,trial_n,pR_red,pR_white,pR_black,outcome,phase,passed
,html-keyboard-response,123,340863,0.0-67.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,124,343836,0.0-68.0-0.0,468.3999999985099,,,,,,50,1,0,0,0,forest,6,0.6419620413086922,0.1435292800846607,0.18260608404296452,0,learn,
,html-keyboard-response,125,344838,0.0-68.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,126,347662,0.0-69.0-0.0,318.5,,,,,,49,1,0,0,0,forest,7,0.6086131434411614,0.13018647584348292,0.05595579425263313,1,learn,
,html-keyboard-response,127,348665,0.0-69.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,128,351639,0.0-70.0-0.0,468.40000000596046,,,,,,49,1,0,0,0,forest,8,0.5136013139855242,0.16524699841559673,0.1088706461348853,1,learn,
,html-keyboard-response,129,352641,0.0-70.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,130,355537,0.0-71.0-0.0,391.19999999552965,,,,,,50,0,0,0,0,forest,9,0.5301631003207876,0.23003609394622918,0.0914271917766386,0,learn,
,html-keyboard-response,131,356540,0.0-71.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,132,359498,0.0-72.0-0.0,453,,,,,,50,1,0,0,0,forest,10,0.6093474820159156,0.21227200345504676,0.06796082480939757,0,learn,
,html-keyboard-response,133,360500,0.0-72.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,134,363447,0.0-73.0-0.0,441.59999999403954,,,,,,50,1,0,0,0,forest,11,0.6469485210847741,0.38948939041348113,0.05702583670868652,0,learn,
,html-keyboard-response,135,364449,0.0-73.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,136,367776,0.0-74.0-0.0,822,,,,,,51,1,1,0,0,forest,12,0.5644025750758807,0.32649977491982585,0.05151357180495025,0,learn,
,html-keyboard-response,137,368778,0.0-74.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,138,371866,0.0-75.0-0.0,583.1999999955297,,,,,,51,1,1,0,0,forest,13,0.6309657613934383,0.21913605856746088,0.06278220949557962,0,learn,
,html-keyboard-response,139,372868,0.0-75.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,140,375884,0.0-76.0-0.0,511.5,,,,,,51,0,0,0,0,forest,14,0.4084862862103384,0.30017644546205147,0.1730829877448132,0,learn,
,html-keyboard-response,141,376887,0.0-76.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,142,379973,0.0-77.0-0.0,581.7999999970198,,,,,,51,1,0,0,0,forest,15,0.46703459460291435,0.31422392439631414,0.24999869501947472,0,learn,
,html-keyboard-response,143,380976,0.0-77.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,144,384166,0.0-78.0-0.0,685.9000000059605,,,,,,51,1,0,1,0,forest,16,0.4813962777947749,0.17518410505858387,0.058525724259745324,1,learn,
,html-keyboard-response,145,385168,0.0-78.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,146,389122,0.0-79.0-0.0,1449.1000000014901,,,,,,51,1,0,0,0,forest,17,0.5441148527020865,0.2584129727489631,0.1118545533244543,0,learn,
,html-keyboard-response,147,390125,0.0-79.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,148,393666,0.0-80.0-0.0,1035.8999999985099,,,,,,51,1,1,0,0,forest,18,0.5185455852942408,0.2799183086717524,0.06295639193326001,0,learn,
,html-keyboard-response,149,394669,0.0-80.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,150,397572,0.0-81.0-0.0,398.8999999985099,,,,,,51,0,1,0,0,forest,19,0.4206033538388385,0.4005990479879434,0.0841362013411773,0,learn,
,html-keyboard-response,151,398575,0.0-81.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,152,402731,0.0-82.0-0.0,1650.8999999985099,,,,,,51,0,0,0,0,forest,20,0.5459375315507125,0.4562686070141728,0.10538576307922816,0,learn,
,html-keyboard-response,153,403734,0.0-82.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,154,407556,0.0-83.0-0.0,1316.6000000014901,,,,,,51,0,0,1,0,forest,21,0.5408729210499591,0.4255646793733992,0.1398168353429537,1,learn,
,html-keyboard-response,155,408558,0.0-83.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,156,412091,0.0-84.0-0.0,1029.1999999955297,,,,,,51,0,0,0,0,forest,22,0.5356402155251582,0.34039816065582834,0.25404574667337676,0,learn,
,html-keyboard-response,157,413094,0.0-84.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,158,416799,0.0-85.0-0.0,1200.8999999985099,,,,,,51,0,0,0,0,forest,23,0.6915358963073038,0.3255163201911806,0.2151557827119214,0,learn,
,html-keyboard-response,159,417802,0.0-85.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,160,422499,0.0-86.0-0.0,2192,,,,,,51,1,0,0,0,forest,24,0.8447652646018047,0.2632722617616935,0.2144667161253319,0,learn,
,html-keyboard-response,161,423500,0.0-86.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,162,427200,0.0-87.0-0.0,1196,,,,,,50,0,0,0,0,forest,25,0.7105968809526997,0.298374942211048,0.05822992377430678,0,learn,
,html-keyboard-response,163,428203,0.0-87.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,164,431685,0.0-88.0-0.0,978.2999999970198,,,,,,50,0,0,0,0,forest,26,0.7829446647078808,0.31552883561282025,0.22230948897058703,0,learn,
,html-keyboard-response,165,432688,0.0-88.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,166,435269,0.0-89.0-0.0,76,,,,,,49,1,1,0,0,forest,27,0.862148485017209,0.20866021906216126,0.1421858934760944,1,learn,
,html-keyboard-response,167,436270,0.0-89.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,168,438860,0.0-90.0-0.0,84.60000000149012,,,,,,51,1,0,0,0,forest,28,0.7941421153537439,0.14494283598238147,0.33641046389471335,0,learn,
,html-keyboard-response,169,439863,0.0-90.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,170,442655,0.0-91.0-0.0,287.3999999985099,,,,,,49,1,0,1,0,forest,29,0.635489858852105,0.24748606629823935,0.31263353741631444,1,learn,
,html-keyboard-response,171,443658,0.0-91.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,attention_check,172,443748,0.0-92.0-0.0,89.80000000447035,,,<div style='position:relative; margin-top: 600px;'><p>Before we set sail — press the <b>Z</b> key to continue!</p></div>,50,,,,,,,,,,,,false
,do_bye,173,445252,0.0-92.0-1.0,null,,,,,,null,,,,,,,,,,
,do_travel,174,454257,0.0-93.0-0.0,null,,,,,,null,,,,,,,,,,
,do_welcome,175,458266,0.0-93.0-1.0,null,,,,,,null,,,,,,,,,,
,do_trial,176,460864,0.0-94.0-0.0,92.79999999701977,,,,,,51,1,0,0,1,highway,30,1,0.33707178762485757,0.22226559513186872,0,learn,
,html-keyboard-response,177,461867,0.0-94.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,178,464439,0.0-95.0-0.0,68,,,,,,51,1,0,0,1,highway,31,1,0.27394275027425685,0.17163959722671604,0,learn,
,html-keyboard-response,179,465442,0.0-95.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,180,468352,0.0-96.0-0.0,405.1000000014901,,,,,,50,1,1,0,1,highway,32,1,0.2861331408031255,0.07691943632614902,1,learn,
,html-keyboard-response,181,469354,0.0-96.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,182,472123,0.0-97.0-0.0,263.5,,,,,,50,1,1,1,1,highway,33,0.9033079824790776,0.39883388110237294,0.16261993706997868,1,learn,
,html-keyboard-response,183,473126,0.0-97.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,184,475945,0.0-98.0-0.0,314.19999999552965,,,,,,50,1,1,0,1,highway,34,0.7577277126058191,0.40065821046252476,0.0703361153110172,1,learn,
,html-keyboard-response,185,476947,0.0-98.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,186,479529,0.0-99.0-0.0,76.79999999701977,,,,,,50,1,1,0,1,highway,35,0.5590412320980186,0.45982839700191713,0.13860698453768794,1,learn,
,html-keyboard-response,187,480531,0.0-99.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,188,483911,0.0-100.0-0.0,875.1000000014901,,,,,,50,0,0,0,1,highway,36,0.6983921902419695,0.3976604802735168,0.2270747825395658,0,learn,
,html-keyboard-response,189,484914,0.0-100.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,190,487995,0.0-101.0-0.0,576.1999999955297,,,,,,50,0,0,0,1,highway,37,0.5281837225866617,0.2492621604879522,0.10912030927145043,0,learn,
,html-keyboard-response,191,488998,0.0-101.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,192,491567,0.0-102.0-0.0,64.19999999552965,,,,,,51,1,1,0,1,highway,38,0.5752970409510659,0.5693985637682838,0.07578135419423768,0,learn,
,html-keyboard-response,193,492569,0.0-102.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,194,495074,0.0-103.0-0.0,0.3999999985098839,,,,,,50,1,0,0,1,highway,39,0.6118612774614561,0.4657290015317359,0.16516460376355427,0,learn,
,html-keyboard-response,195,496077,0.0-103.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,196,498664,0.0-104.0-0.0,82.39999999850988,,,,,,50,1,0,0,1,highway,40,0.5611984964283186,0.4052422120416121,0.07737062272985552,0,learn,
,html-keyboard-response,197,499666,0.0-104.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,198,502458,0.0-105.0-0.0,287.20000000298023,,,,,,50,1,1,0,1,highway,41,0.5110688469981395,0.49890203510890596,0.2700360460271882,1,learn,
,html-keyboard-response,199,503460,0.0-105.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,200,506065,0.0-106.0-0.0,99.60000000149012,,,,,,49,0,0,0,1,highway,42,0.38340836871286244,0.4518232166661668,0.2422943595629021,0,learn,
,html-keyboard-response,201,507068,0.0-106.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,202,509767,0.0-107.0-0.0,193.5,,,,,,49,1,0,0,1,highway,43,0.3078030388479313,0.5298412280036309,0.2511449577140975,1,learn,
,html-keyboard-response,203,510769,0.0-107.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,204,513315,0.0-108.0-0.0,40.600000001490116,,,,,,50,1,0,0,1,highway,44,0.2969272108314077,0.44477389846473186,0.20530671040690984,0,learn,
,html-keyboard-response,205,514318,0.0-108.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,206,517031,0.0-109.0-0.0,208.60000000149012,,,,,,49,0,0,0,1,highway,45,0.43796535534127934,0.6084252031906128,0.2081756132269212,0,learn,
,html-keyboard-response,207,518033,0.0-109.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,208,520873,0.0-110.0-0.0,336.79999999701977,,,,,,49,0,0,1,1,highway,46,0.3836341252426702,0.6227338415765994,0.2748425878118883,0,learn,
,html-keyboard-response,209,521875,0.0-110.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,210,524428,0.0-111.0-0.0,46.399999998509884,,,,,,49,1,0,0,1,highway,47,0.19937633900335472,0.42248079775182873,0.30691251951287674,1,learn,
,html-keyboard-response,211,525430,0.0-111.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,212,528071,0.0-112.0-0.0,136.20000000298023,,,,,,50,0,1,0,1,highway,48,0.1532480664339282,0.494460434698244,0.13640919457399747,1,learn,
,html-keyboard-response,213,529074,0.0-112.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,214,531905,0.0-113.0-0.0,326.29999999701977,,,,,,50,0,1,1,1,highway,49,0.23487807520415452,0.4434825364655778,0.2940121441821129,1,learn,
,html-keyboard-response,215,532908,0.0-113.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,216,535469,0.0-114.0-0.0,56.69999999552965,,,,,,49,0,0,1,1,highway,50,0.3270635273693492,0.5043429941596925,0.34653431889072933,0,learn,
,html-keyboard-response,217,536472,0.0-114.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,218,539016,0.0-115.0-0.0,38.899999998509884,,,,,,50,1,1,0,1,highway,51,0.24697489556211338,0.5597159618643653,0.26087289070500996,1,learn,
,html-keyboard-response,219,540018,0.0-115.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,220,542584,0.0-116.0-0.0,61,,,,,,50,1,1,0,1,highway,52,0.37177808050327327,0.6287505900993047,0.3012009422095167,1,learn,
,html-keyboard-response,221,543587,0.0-116.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,222,546238,0.0-117.0-0.0,145.59999999403954,,,,,,51,0,0,0,1,highway,53,0.23902671806698297,0.6959256863817186,0.3960037645274709,0,learn,
,html-keyboard-response,223,547241,0.0-117.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,224,549925,0.0-118.0-0.0,179.20000000298023,,,,,,50,0,1,1,1,highway,54,0.12780964450935797,0.5901946562842962,0.32255778592446405,1,learn,
,html-keyboard-response,225,550928,0.0-118.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,226,553606,0.0-119.0-0.0,173.89999999850988,,,,,,50,0,0,0,1,highway,55,0.1070766838327022,0.6125178810182906,0.24648382356383777,0,learn,
,html-keyboard-response,227,554609,0.0-119.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,228,557237,0.0-120.0-0.0,122.89999999850988,,,,,,51,0,0,0,1,highway,56,0.06486236874970823,0.6054511632580689,0.2349551663425821,0,learn,
,html-keyboard-response,229,558239,0.0-120.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,230,560871,0.0-121.0-0.0,126.20000000298023,,,,,,51,0,1,0,1,highway,57,0.13777213375067654,0.7434732683269657,0.3512961359641257,0,learn,
,html-keyboard-response,231,561873,0.0-121.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,232,565007,0.0-122.0-0.0,628.5999999940395,,,,,,51,0,0,0,1,highway,58,0.1455051015132637,0.4370682012031552,0.4608765534398775,0,learn,
,html-keyboard-response,233,566009,0.0-122.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,234,568589,0.0-123.0-0.0,74.70000000298023,,,,,,51,0,0,1,1,highway,59,0.10805448843327992,0.4321881826629814,0.4457375477718493,1,learn,
,html-keyboard-response,235,569591,0.0-123.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,236,572394,0.0-124.0-0.0,299.19999999552965,,,,,,50,0,1,1,1,highway,60,0.09911598601135817,0.5590429902450486,0.33993847227896035,1,learn,
,html-keyboard-response,237,573397,0.0-124.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,238,576008,0.0-125.0-0.0,105.70000000298023,,,,,,51,0,0,1,1,highway,61,0.19771905940809248,0.542637328912394,0.45982212009541246,1,learn,
,html-keyboard-response,239,577010,0.0-125.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,240,579859,0.0-126.0-0.0,344.30000000447035,,,,,,51,0,0,0,1,highway,62,0.08209115913538254,0.597527110847756,0.44907480198554517,0,learn,
,html-keyboard-response,241,580862,0.0-126.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,242,583822,0.0-127.0-0.0,455.59999999403954,,,,,,49,0,1,0,1,highway,63,0.058022752532559445,0.4947839008225946,0.3390885095799779,0,learn,
,html-keyboard-response,243,584824,0.0-127.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,244,587351,0.0-128.0-0.0,22.80000000447035,,,,,,50,0,1,0,1,highway,64,0.09581269006614353,0.49490222396217803,0.27631585731212527,1,learn,
,html-keyboard-response,245,588353,0.0-128.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,246,590894,0.0-129.0-0.0,36.600000001490116,,,,,,50,0,0,0,1,highway,65,0.10009472899055291,0.4658314923549396,0.0851633924421357,0,learn,
,html-keyboard-response,247,591896,0.0-129.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,248,594591,0.0-130.0-0.0,190.10000000149012,,,,,,50,1,1,0,1,highway,66,0.14125134289296695,0.6370236796663337,0.06478629737990171,1,learn,
,html-keyboard-response,249,595594,0.0-130.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,250,598361,0.0-131.0-0.0,262.6000000014901,,,,,,51,0,1,0,1,highway,67,0.14591651366778904,0.5342401778801716,0.12477961197678174,0,learn,
,html-keyboard-response,251,599363,0.0-131.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,252,603112,0.0-132.0-0.0,1245.5,,,,,,49,0,1,0,1,highway,68,0.152720064185811,0.508325360828663,0.2610952059458477,0,learn,
,html-keyboard-response,253,604115,0.0-132.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,do_trial,254,606987,0.0-133.0-0.0,366.79999999701977,,,,,,50,0,1,0,1,highway,69,0.20668237492148564,0.6525210498450048,0.23470684163449115,1,learn,
,html-keyboard-response,255,607989,0.0-133.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,
,attention_check,256,610886,0.0-134.0-0.0,2896.39999999851,,,<div style='position:relative; margin-top: 600px;'><p>Before we set sail — press the <b>Z</b> key to continue!</p></div>,90,,,,,,,,,,,,true
,do_bye,257,612392,0.0-134.0-1.0,null,,,,,,null,,,,,,,,,,
,do_travel,258,621395,0.0-135.0-0.0,null,,,,,,null,,,,,,,,,,
