success,trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,subject_id,stimulus,key_press,prompt,response,choice_outcomes,context_n,context_img_id,trial_n,pR_red,pR_white,pR_black,outcome,phase,island_num,passed
,do_trial,140,407730,0.0-80.0-0.0,705.7999999523163,,,,,,49,1,0,0,0,highway,27,0.6844365186792033,0.447183739592498,0.08706454462525198,1,learn,,
,html-keyboard-response,141,408731,0.0-80.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,142,411502,0.0-81.0-0.0,266.10000014305115,,,,,,49,0,1,0,0,highway,28,0.6731665749969575,0.3612394326457249,0.09710731116716272,0,learn,,
,html-keyboard-response,143,412510,0.0-81.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,144,415297,0.0-82.0-0.0,273,,,,,,49,0,1,0,0,highway,29,0.5415029501412832,0.3726091472169278,0.07494802318694457,0,learn,,
,html-keyboard-response,145,416313,0.0-82.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_bye,146,417823,0.0-83.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_travel,147,426834,0.0-84.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_welcome,148,430849,0.0-84.0-1.0,null,,,,,,null,,,,,,,,,,,
,do_trial,149,433984,0.0-85.0-0.0,625.5,,,,,,50,1,0,0,1,city,30,1,0.3411002715146404,0.2318233893526314,0,learn,,
,html-keyboard-response,150,434987,0.0-85.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,151,437721,0.0-86.0-0.0,228.90000009536743,,,,,,50,1,1,1,1,city,31,1,0.3063874042160071,0.271129996925871,1,learn,,
,html-keyboard-response,152,438732,0.0-86.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,153,441502,0.0-87.0-0.0,249.40000009536743,,,,,,50,1,0,0,1,city,32,1,0.2343006473704087,0.25604435777335227,0,learn,,
,html-keyboard-response,154,442511,0.0-87.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,155,445289,0.0-88.0-0.0,269.2000000476837,,,,,,50,1,1,0,1,city,33,0.7018963142924778,0.3017197075339581,0.17164841473504894,1,learn,,
,html-keyboard-response,156,446302,0.0-88.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,157,449331,0.0-89.0-0.0,520.2000000476837,,,,,,50,1,0,0,1,city,34,0.7899724246819471,0.3892878090970085,0.06190415442443037,0,learn,,
,html-keyboard-response,158,450334,0.0-89.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,159,453143,0.0-90.0-0.0,295.90000009536743,,,,,,50,0,0,0,1,city,35,0.7591249285855091,0.2746156476323807,0.09536676306098521,0,learn,,
,html-keyboard-response,160,454146,0.0-90.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,161,457133,0.0-91.0-0.0,480.7000000476837,,,,,,51,0,0,0,1,city,36,0.6816900645128077,0.3279188330890524,0.20468356957288728,0,learn,,
,html-keyboard-response,162,458136,0.0-91.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,163,460922,0.0-92.0-0.0,269.5,,,,,,51,0,1,0,1,city,37,0.7248609204593299,0.4049031340983336,0.3043381734570709,0,learn,,
,html-keyboard-response,164,461932,0.0-92.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,165,464668,0.0-93.0-0.0,227.60000014305115,,,,,,51,0,1,0,1,city,38,0.7182537017910146,0.4951325286491516,0.2928610571108716,0,learn,,
,html-keyboard-response,166,465670,0.0-93.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,167,468481,0.0-94.0-0.0,301.39999985694885,,,,,,49,1,0,0,1,city,39,0.676482477016122,0.36234649795645973,0.07156736256462903,1,learn,,
,html-keyboard-response,168,469492,0.0-94.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,169,472503,0.0-95.0-0.0,498.2000000476837,,,,,,49,1,1,0,1,city,40,0.5901387205822778,0.36443228980624937,0.12342777428378403,1,learn,,
,html-keyboard-response,170,473512,0.0-95.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,171,476498,0.0-96.0-0.0,475.69999980926514,,,,,,49,0,1,0,1,city,41,0.5066444547940783,0.40646804390121055,0.08508228768398592,0,learn,,
,html-keyboard-response,172,477503,0.0-96.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,173,480294,0.0-97.0-0.0,278.7000000476837,,,,,,49,0,1,0,1,city,42,0.3430111182791372,0.4804215480478908,0.18923195044037777,0,learn,,
,html-keyboard-response,174,481301,0.0-97.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,175,484098,0.0-98.0-0.0,284.2000000476837,,,,,,49,1,0,0,1,city,43,0.37006682143738107,0.45223002331431167,0.22311352095405185,1,learn,,
,html-keyboard-response,176,485109,0.0-98.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,177,488103,0.0-99.0-0.0,486.60000014305115,,,,,,49,0,1,1,1,city,44,0.19466602144699155,0.5875097619185864,0.1930143972929942,0,learn,,
,html-keyboard-response,178,489107,0.0-99.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,179,491936,0.0-100.0-0.0,316.7999999523163,,,,,,50,0,1,0,1,city,45,0.12319687181520704,0.6181028615311285,0.11179990998845744,1,learn,,
,html-keyboard-response,180,492943,0.0-100.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,181,496012,0.0-101.0-0.0,555.5999999046326,,,,,,50,0,1,0,1,city,46,0.10852166400484285,0.630230230609787,0.1544649786442106,1,learn,,
,html-keyboard-response,182,497017,0.0-101.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,183,499958,0.0-102.0-0.0,423.90000009536743,,,,,,50,1,1,1,1,city,47,0.08663373197912978,0.687480759916825,0.23234115076145748,1,learn,,
,html-keyboard-response,184,500974,0.0-102.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,185,503759,0.0-103.0-0.0,267.09999990463257,,,,,,50,0,1,0,1,city,48,0.0941176549540766,0.7544850087225214,0.3365053910367084,1,learn,,
,html-keyboard-response,186,504775,0.0-103.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,187,507528,0.0-104.0-0.0,241.40000009536743,,,,,,50,0,1,0,1,city,49,0.08267602350497737,0.8074096374601993,0.4072665029189739,1,learn,,
,html-keyboard-response,188,508543,0.0-104.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,189,511316,0.0-105.0-0.0,267.7000000476837,,,,,,50,0,1,1,1,city,50,0.11975990102402918,0.7251744970945829,0.28628407133652384,1,learn,,
,html-keyboard-response,190,512321,0.0-105.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,191,515314,0.0-106.0-0.0,487.59999990463257,,,,,,50,0,1,1,1,city,51,0.16455262414844504,0.5581437627787673,0.36393038668286987,1,learn,,
,html-keyboard-response,192,516317,0.0-106.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,193,519096,0.0-107.0-0.0,261.80000019073486,,,,,,50,0,1,0,1,city,52,0.1063813705548949,0.5756111377698299,0.3218079438202441,1,learn,,
,html-keyboard-response,194,520103,0.0-107.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,195,522866,0.0-108.0-0.0,257.2000000476837,,,,,,50,1,0,0,1,city,53,0.10473180107275458,0.6389114054310663,0.2798031538738275,0,learn,,
,html-keyboard-response,196,523872,0.0-108.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,197,526654,0.0-109.0-0.0,277.39999985694885,,,,,,50,1,1,0,1,city,54,0.07395428322658477,0.554556006812403,0.1448615808389437,1,learn,,
,html-keyboard-response,198,527671,0.0-109.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,199,530582,0.0-110.0-0.0,404.7999999523163,,,,,,50,0,0,1,1,city,55,0.24261645706060386,0.5789805306210218,0.31580892793890436,0,learn,,
,html-keyboard-response,200,531587,0.0-110.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,201,534536,0.0-111.0-0.0,441.39999985694885,,,,,,50,0,1,1,1,city,56,0.3755390531029093,0.5445597096990779,0.3561756629344034,1,learn,,
,html-keyboard-response,202,535541,0.0-111.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,203,538632,0.0-112.0-0.0,583.7000000476837,,,,,,50,0,0,0,1,city,57,0.42380859972502266,0.501853018553745,0.09859730670991258,0,learn,,
,html-keyboard-response,204,539635,0.0-112.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,205,542554,0.0-113.0-0.0,414.2999999523163,,,,,,50,0,1,0,1,city,58,0.19390945187948588,0.5829361989996756,0.07484870897917512,1,learn,,
,html-keyboard-response,206,543566,0.0-113.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,207,546333,0.0-114.0-0.0,256.7999999523163,,,,,,50,0,1,0,1,city,59,0.19034205002430166,0.6446736558184104,0.21247448039184597,1,learn,,
,html-keyboard-response,208,547343,0.0-114.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,209,550330,0.0-115.0-0.0,476.10000014305115,,,,,,50,0,0,1,1,city,60,0.10109566354654986,0.6981476866293475,0.3087857189469805,0,learn,,
,html-keyboard-response,210,551346,0.0-115.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,211,554256,0.0-116.0-0.0,398.59999990463257,,,,,,50,0,1,0,1,city,61,0.13422040571879662,0.5546749666277367,0.3110344216965222,1,learn,,
,html-keyboard-response,212,555268,0.0-116.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,213,558205,0.0-117.0-0.0,427.90000009536743,,,,,,50,0,0,0,1,city,62,0.13930113793756382,0.606930835566058,0.20221354219412452,0,learn,,
,html-keyboard-response,214,559216,0.0-117.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,215,562168,0.0-118.0-0.0,443.09999990463257,,,,,,50,0,1,0,1,city,63,0.14192440145670934,0.5494359285891927,0.21409118250764944,1,learn,,
,html-keyboard-response,216,563169,0.0-118.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,217,565920,0.0-119.0-0.0,244.90000009536743,,,,,,50,0,1,0,1,city,64,0.21682683494017727,0.5740520079127441,0.2167637269337844,1,learn,,
,html-keyboard-response,218,566923,0.0-119.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,219,569693,0.0-120.0-0.0,256.2000000476837,,,,,,50,1,1,0,1,city,65,0.24411617057378052,0.6353031600147302,0.28308866596414733,1,learn,,
,html-keyboard-response,220,570702,0.0-120.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,221,573655,0.0-121.0-0.0,433.2999999523163,,,,,,50,0,0,0,1,city,66,0.05551089267514517,0.7019223775769978,0.3103454239114582,0,learn,,
,html-keyboard-response,222,574667,0.0-121.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,223,577702,0.0-122.0-0.0,517.2999999523163,,,,,,50,0,0,1,1,city,67,0.09811596829825561,0.6172190830920539,0.42885802869784156,0,learn,,
,html-keyboard-response,224,578709,0.0-122.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,225,581494,0.0-123.0-0.0,270.59999990463257,,,,,,50,1,0,1,1,city,68,0.2691585828206081,0.6240603618035754,0.31431352625309006,0,learn,,
,html-keyboard-response,226,582502,0.0-123.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,227,585309,0.0-124.0-0.0,290.09999990463257,,,,,,49,0,0,0,1,city,69,0.29173691386348033,0.6514728247244456,0.28452619958053343,0,learn,,
,html-keyboard-response,228,586312,0.0-124.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_bye,229,587819,0.0-125.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_travel,230,596828,0.0-126.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_welcome,231,600843,0.0-126.0-1.0,null,,,,,,null,,,,,,,,,,,
,do_trial,232,604320,0.0-127.0-0.0,971.1000001430511,,,,,,49,0,1,0,2,forest,70,0.05922967288939088,1,0.3591259098070496,0,learn,,
,html-keyboard-response,233,605324,0.0-127.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,234,608212,0.0-128.0-0.0,378.09999990463257,,,,,,49,0,1,1,2,forest,71,0.06674473759376645,1,0.388958465180933,0,learn,,
,html-keyboard-response,235,609219,0.0-128.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,236,612063,0.0-129.0-0.0,330.69999980926514,,,,,,50,0,0,0,2,forest,72,0.2160869210719555,0.7338622756418749,0.23240934166322796,0,learn,,
,html-keyboard-response,237,613066,0.0-129.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,238,616489,0.0-130.0-0.0,913.6000001430511,,,,,,50,0,1,1,2,forest,73,0.12285249383369863,0.7490045077851727,0.3741636560055339,1,learn,,
,html-keyboard-response,239,617496,0.0-130.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,240,620722,0.0-131.0-0.0,716.4000000953674,,,,,,50,0,1,0,2,forest,74,0.06494876959969333,0.5794624207095638,0.3715176398996619,1,learn,,
,html-keyboard-response,241,621733,0.0-131.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,242,624819,0.0-132.0-0.0,579.7999999523163,,,,,,50,0,0,1,2,forest,75,0.12461571855446113,0.5188143799220166,0.44734200504381827,0,learn,,
,html-keyboard-response,243,625821,0.0-132.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,244,628776,0.0-133.0-0.0,442.60000014305115,,,,,,50,0,1,1,2,forest,76,0.15781685125536335,0.48939395004922953,0.4425979664082669,1,learn,,
,html-keyboard-response,245,629785,0.0-133.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,246,632754,0.0-134.0-0.0,459.10000014305115,,,,,,50,1,0,0,2,forest,77,0.07303316108945851,0.42883198689613927,0.3180635518814588,0,learn,,
,html-keyboard-response,247,633763,0.0-134.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,248,636564,0.0-135.0-0.0,294.7999999523163,,,,,,51,0,0,0,2,forest,78,0.08183418243936667,0.5399141338552245,0.27727030285272386,0,learn,,
,html-keyboard-response,249,637577,0.0-135.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,250,640387,0.0-136.0-0.0,301.2999999523163,,,,,,51,0,0,0,2,forest,79,0.08084094190535408,0.5776296884711688,0.24177034055811092,0,learn,,
,html-keyboard-response,251,641405,0.0-136.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,252,644232,0.0-137.0-0.0,317.90000009536743,,,,,,50,0,0,0,2,forest,80,0.1475643055308741,0.5821088069730755,0.3319913886373715,0,learn,,
,html-keyboard-response,253,645237,0.0-137.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,254,648003,0.0-138.0-0.0,252.5,,,,,,50,0,1,0,2,forest,81,0.09802463990480809,0.5204163010551166,0.43221882919122434,1,learn,,
,html-keyboard-response,255,649006,0.0-138.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,256,651942,0.0-139.0-0.0,417.90000009536743,,,,,,50,0,0,0,2,forest,82,0.2535277551913612,0.38667789208484155,0.5734216973022195,0,learn,,
,html-keyboard-response,257,652949,0.0-139.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,258,655705,0.0-140.0-0.0,249,,,,,,50,1,1,1,2,forest,83,0.34984191670643167,0.30831305821656585,0.5638251925908851,1,learn,,
,html-keyboard-response,259,656713,0.0-140.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,260,659697,0.0-141.0-0.0,478.59999990463257,,,,,,50,1,1,0,2,forest,84,0.39389051746620285,0.18191551698958422,0.6485341911015772,1,learn,,
,html-keyboard-response,261,660705,0.0-141.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,262,663528,0.0-142.0-0.0,319.09999990463257,,,,,,50,0,0,0,2,forest,85,0.3634721588350969,0.16150082602518684,0.6123065777986126,0,learn,,
,html-keyboard-response,263,664534,0.0-142.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,264,667316,0.0-143.0-0.0,271.60000014305115,,,,,,50,1,0,1,2,forest,86,0.4532693283686884,0.05909290939822997,0.6027513743550054,0,learn,,
,html-keyboard-response,265,668321,0.0-143.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,266,671140,0.0-144.0-0.0,308.7000000476837,,,,,,49,1,0,0,2,forest,87,0.2791068697966378,0.17199478604729812,0.49115824528549357,1,learn,,
,html-keyboard-response,267,672146,0.0-144.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,268,675335,0.0-145.0-0.0,675.3999998569489,,,,,,49,0,0,1,2,forest,88,0.21276763301689347,0.16473675916792743,0.6543067195664797,0,learn,,
,html-keyboard-response,269,676350,0.0-145.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,270,679388,0.0-146.0-0.0,530.2000000476837,,,,,,49,0,0,1,2,forest,89,0.15923452074335934,0.18580280202819716,0.5225401381844101,0,learn,,
,html-keyboard-response,271,680397,0.0-146.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,272,683327,0.0-147.0-0.0,417.7999999523163,,,,,,49,0,1,0,2,forest,90,0.21775571968749458,0.06797051518743434,0.5044913353421977,0,learn,,
,html-keyboard-response,273,684335,0.0-147.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,274,687314,0.0-148.0-0.0,472.60000014305115,,,,,,51,0,0,1,2,forest,91,0.2921792041572756,0.13519050220561835,0.5335909111705979,1,learn,,
,html-keyboard-response,275,688322,0.0-148.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,276,691636,0.0-149.0-0.0,808.0999999046326,,,,,,51,0,0,0,2,forest,92,0.21353884517143673,0.19845527921914316,0.3625362221048801,0,learn,,
,html-keyboard-response,277,692645,0.0-149.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,278,695639,0.0-150.0-0.0,488.39999985694885,,,,,,51,0,0,1,2,forest,93,0.2827974241825039,0.2016084429643712,0.5707920016832665,1,learn,,
,html-keyboard-response,279,696649,0.0-150.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,280,700229,0.0-151.0-0.0,1070.5,,,,,,51,1,0,1,2,forest,94,0.4003629694366952,0.05023172223800147,0.6767896622565515,1,learn,,
,html-keyboard-response,281,701237,0.0-151.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,282,704251,0.0-152.0-0.0,502.09999990463257,,,,,,51,0,0,1,2,forest,95,0.4168747375963377,0.2041983084295924,0.7432746178541405,1,learn,,
,html-keyboard-response,283,705256,0.0-152.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,284,708437,0.0-153.0-0.0,670.2999999523163,,,,,,51,1,0,1,2,forest,96,0.35815040775175655,0.16978215942356065,0.6852654155214242,1,learn,,
,html-keyboard-response,285,709446,0.0-153.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,286,712241,0.0-154.0-0.0,288,,,,,,51,0,0,0,2,forest,97,0.3307067243272819,0.09186157263041729,0.5816107258981001,0,learn,,
,html-keyboard-response,287,713244,0.0-154.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,288,716046,0.0-155.0-0.0,293.7999999523163,,,,,,51,0,0,0,2,forest,98,0.38622882422389254,0.16317943486634176,0.492074596259995,0,learn,,
,html-keyboard-response,289,717055,0.0-155.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,290,719832,0.0-156.0-0.0,265.7999999523163,,,,,,51,0,1,1,2,forest,99,0.43373747059662043,0.194221918625862,0.5091919226965338,1,learn,,
,html-keyboard-response,291,720837,0.0-156.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,292,723679,0.0-157.0-0.0,332.5,,,,,,51,0,0,0,2,forest,100,0.38201132384618436,0.0535323067253791,0.5701494886417459,0,learn,,
,html-keyboard-response,293,724688,0.0-157.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,294,727475,0.0-158.0-0.0,271.59999990463257,,,,,,50,0,1,0,2,forest,101,0.18262055510000372,0.09019981107528105,0.5333087813407865,1,learn,,
,html-keyboard-response,295,728480,0.0-158.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,296,731247,0.0-159.0-0.0,264.2000000476837,,,,,,50,0,0,1,2,forest,102,0.1372128476179142,0.10056284501644962,0.4388009258294298,0,learn,,
,html-keyboard-response,297,732254,0.0-159.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,298,735024,0.0-160.0-0.0,261.5,,,,,,50,0,0,1,2,forest,103,0.226356451069091,0.07505422416385446,0.4199800060195604,0,learn,,
,html-keyboard-response,299,736026,0.0-160.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,300,738779,0.0-161.0-0.0,245,,,,,,50,0,0,1,2,forest,104,0.3246263006670252,0.20153141839929206,0.5737321947291587,0,learn,,
,html-keyboard-response,301,739788,0.0-161.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,302,742791,0.0-162.0-0.0,492.5,,,,,,50,0,0,1,2,forest,105,0.2781551730655377,0.1662535855605124,0.582343102134214,0,learn,,
,html-keyboard-response,303,743795,0.0-162.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,304,746730,0.0-163.0-0.0,429.7000000476837,,,,,,49,0,1,1,2,forest,106,0.3567314944758425,0.19055663561598254,0.6919611926073875,0,learn,,
,html-keyboard-response,305,747736,0.0-163.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,306,750459,0.0-164.0-0.0,213.59999990463257,,,,,,49,0,0,1,2,forest,107,0.47641095811254985,0.0506937515939649,0.7089988296090295,0,learn,,
,html-keyboard-response,307,751466,0.0-164.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,308,754146,0.0-165.0-0.0,172.89999985694885,,,,,,49,1,0,1,2,forest,108,0.3984167578970046,0.07119717206892849,0.6241645603195466,1,learn,,
,html-keyboard-response,309,755154,0.0-165.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,310,757907,0.0-166.0-0.0,242,,,,,,49,0,0,0,2,forest,109,0.19514711735974602,0.05570403307248318,0.6727874223558794,0,learn,,
,html-keyboard-response,311,758910,0.0-166.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_bye,312,760419,0.0-167.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_travel,313,769428,0.0-168.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_welcome,314,773437,0.0-168.0-1.0,null,,,,,,null,,,,,,,,,,,
,do_trial,315,779449,0.0-169.0-0.0,null,,,,,,null,0,0,1,3,countryside,110,0.2376970496314301,0.073557730132006,1,,learn,,
,html-keyboard-response,316,780459,0.0-169.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,317,783353,0.0-170.0-0.0,380.39999985694885,,,,,,51,1,1,1,3,countryside,111,0.2955955988023893,0.05871561020762348,1,1,learn,,
,html-keyboard-response,318,784363,0.0-170.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,319,787457,0.0-171.0-0.0,588.6000001430511,,,,,,51,0,0,1,3,countryside,112,0.2542439833235754,0.08642604543738058,0.9420874368932661,1,learn,,
,html-keyboard-response,320,788458,0.0-171.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,321,791267,0.0-172.0-0.0,300.7999999523163,,,,,,51,1,0,1,3,countryside,113,0.41934276563147777,0.21799890333673289,0.8539082374135124,1,learn,,
,html-keyboard-response,322,792279,0.0-172.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,323,795067,0.0-173.0-0.0,279.2000000476837,,,,,,51,1,0,1,3,countryside,114,0.49884123770290106,0.22680588997210915,0.6071819539303396,1,learn,,
,html-keyboard-response,324,796076,0.0-173.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,325,799012,0.0-174.0-0.0,425,,,,,,51,1,0,1,3,countryside,115,0.5001785560613642,0.3055407029418862,0.6069194070973037,1,learn,,
,html-keyboard-response,326,800018,0.0-174.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,327,802974,0.0-175.0-0.0,450.2999999523163,,,,,,51,1,0,1,3,countryside,116,0.4593594525547313,0.1932087948465052,0.627699822890392,1,learn,,
,html-keyboard-response,328,803983,0.0-175.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,329,806905,0.0-176.0-0.0,409.30000019073486,,,,,,51,1,0,0,3,countryside,117,0.3318124588320759,0.18415721162976145,0.578871542077985,0,learn,,
,html-keyboard-response,330,807922,0.0-176.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,331,811876,0.0-177.0-0.0,1442.9000000953674,,,,,,51,1,0,0,3,countryside,118,0.3635277474227056,0.3208564847425097,0.5574730646302672,0,learn,,
,html-keyboard-response,332,812887,0.0-177.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,333,815702,0.0-178.0-0.0,301.40000009536743,,,,,,51,0,0,0,3,countryside,119,0.3415337936108242,0.3164029418633938,0.6804594111081309,0,learn,,
,html-keyboard-response,334,816708,0.0-178.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,335,819461,0.0-179.0-0.0,243.29999995231628,,,,,,51,0,0,0,3,countryside,120,0.30546109190031395,0.4108839764268518,0.6684868273018004,0,learn,,
,html-keyboard-response,336,820468,0.0-179.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,337,823411,0.0-180.0-0.0,435.2999999523163,,,,,,49,0,1,0,3,countryside,121,0.34894888452842665,0.5115006399268563,0.6769078597430841,0,learn,,
,html-keyboard-response,338,824416,0.0-180.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,339,827192,0.0-181.0-0.0,271.90000009536743,,,,,,49,0,1,1,3,countryside,122,0.25154574093922244,0.487138240678973,0.4368743368455461,0,learn,,
,html-keyboard-response,340,828195,0.0-181.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,341,830948,0.0-182.0-0.0,231.30000019073486,,,,,,49,0,1,1,3,countryside,123,0.06474931480862021,0.4637702298391797,0.16167949699640513,0,learn,,
,html-keyboard-response,342,831955,0.0-182.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,343,834677,0.0-183.0-0.0,214.79999995231628,,,,,,50,0,0,0,3,countryside,124,0.1778331306310356,0.4763138997292788,0.12332044241708781,0,learn,,
,html-keyboard-response,344,835686,0.0-183.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,345,838465,0.0-184.0-0.0,267.7999999523163,,,,,,50,0,0,0,3,countryside,125,0.2960056298128654,0.5442629247276658,0.11535165915579355,0,learn,,
,html-keyboard-response,346,839481,0.0-184.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,347,842210,0.0-185.0-0.0,219.10000014305115,,,,,,50,0,0,0,3,countryside,126,0.27086057456464074,0.5241139820131098,0.20563222584405275,0,learn,,
