success,trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,subject_id,stimulus,key_press,prompt,response,choice_outcomes,context_n,context_img_id,trial_n,pR_red,pR_white,pR_black,outcome,phase,island_num,passed,context_im
,html-keyboard-response,137,332649,0.0-78.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,138,335369,0.0-79.0-0.0,216,,,,,,49,0,0,0,0,coast,27,0.6453197681039676,0.24958330415131433,0.05445002335498461,0,learn,,,
,html-keyboard-response,139,336370,0.0-79.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,140,339432,0.0-80.0-0.0,559.0999999046326,,,,,,49,1,0,0,0,coast,28,0.6899058354183103,0.21183762716397211,0.16190637004643388,1,learn,,,
,html-keyboard-response,141,340434,0.0-80.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,142,343143,0.0-81.0-0.0,199.70000004768372,,,,,,49,0,0,1,0,coast,29,0.5580856590795961,0.22776203504829046,0.13366865002403003,0,learn,,,
,html-keyboard-response,143,344145,0.0-81.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_bye,144,345649,0.0-82.0-0.0,null,,,,,,null,,,,,,,,,,,,
,do_travel,145,354651,0.0-83.0-0.0,null,,,,,,null,,,,,,,,,,,,
,do_welcome,146,358658,0.0-83.0-1.0,null,,,,,,null,,,,,,,,,,,,
,do_trial,147,361934,0.0-84.0-0.0,774.5,,,,,,50,1,0,0,1,forest,30,1,0.24345200764343966,0.08793303532686383,0,learn,,,
,html-keyboard-response,148,362936,0.0-84.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,149,365648,0.0-85.0-0.0,208.40000009536743,,,,,,51,1,0,0,1,forest,31,1,0.3935086597111743,0.05869648252415365,0,learn,,,
,html-keyboard-response,150,366650,0.0-85.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,151,369384,0.0-86.0-0.0,230.90000009536743,,,,,,49,1,0,0,1,forest,32,1,0.33897983832714496,0.08668413616848618,1,learn,,,
,html-keyboard-response,152,370385,0.0-86.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,153,373112,0.0-87.0-0.0,223.90000009536743,,,,,,49,0,0,0,1,forest,33,0.7963215929671015,0.24578306823337526,0.16339752157087964,0,learn,,,
,html-keyboard-response,154,374113,0.0-87.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,155,376888,0.0-88.0-0.0,271.59999990463257,,,,,,51,1,0,0,1,forest,34,0.8721312759853559,0.3588145387495685,0.11040993208302563,0,learn,,,
,html-keyboard-response,156,377890,0.0-88.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,157,380600,0.0-89.0-0.0,207.20000004768372,,,,,,50,1,0,0,1,forest,35,0.9347919588531798,0.412922477895925,0.06008821515279111,0,learn,,,
,html-keyboard-response,158,381602,0.0-89.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,159,384672,0.0-90.0-0.0,566.7999999523163,,,,,,49,1,0,1,1,forest,36,0.874746660828332,0.25578460966238437,0.15820849456948607,1,learn,,,
,html-keyboard-response,160,385674,0.0-90.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,161,388392,0.0-91.0-0.0,214.79999995231628,,,,,,49,1,0,0,1,forest,37,0.7062251076683983,0.28763290920610257,0.06106619175432146,1,learn,,,
,html-keyboard-response,162,389394,0.0-91.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,163,392150,0.0-92.0-0.0,239.30000019073486,,,,,,49,1,1,0,1,forest,38,0.6291659386224935,0.23061117562884956,0.07114963308806789,1,learn,,,
,html-keyboard-response,164,393151,0.0-92.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,165,395880,0.0-93.0-0.0,226.70000004768372,,,,,,49,1,0,0,1,forest,39,0.5234675566394987,0.2685552309149258,0.0833736181069754,1,learn,,,
,html-keyboard-response,166,396882,0.0-93.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,167,399601,0.0-94.0-0.0,215.09999990463257,,,,,,49,0,1,0,1,forest,40,0.5178018606845874,0.24963715766380787,0.1331406998314498,0,learn,,,
,html-keyboard-response,168,400603,0.0-94.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,169,403401,0.0-95.0-0.0,293.7999999523163,,,,,,49,0,0,0,1,forest,41,0.5052537495026287,0.14646713124926616,0.13687071762725886,0,learn,,,
,html-keyboard-response,170,404403,0.0-95.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,171,406976,0.0-96.0-0.0,70.79999995231628,,,,,,51,0,0,0,1,forest,42,0.4621269701048331,0.30591372953633433,0.3462477056094981,0,learn,,,
,html-keyboard-response,172,407977,0.0-96.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,173,410672,0.0-97.0-0.0,191.70000004768372,,,,,,50,0,0,0,1,forest,43,0.34909912391184833,0.4285843761911141,0.369305629135265,0,learn,,,
,html-keyboard-response,174,411674,0.0-97.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,175,414360,0.0-98.0-0.0,183.30000019073486,,,,,,49,0,1,0,1,forest,44,0.44610837739603315,0.6853884110428125,0.29333281698066144,0,learn,,,
,html-keyboard-response,176,415361,0.0-98.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,177,418088,0.0-99.0-0.0,223.39999985694885,,,,,,49,0,1,0,1,forest,45,0.27815910973007457,0.6651484004825332,0.30714521602768,0,learn,,,
,html-keyboard-response,178,419090,0.0-99.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,179,421809,0.0-100.0-0.0,214.70000004768372,,,,,,49,0,0,1,1,forest,46,0.22179068909269511,0.7044333982437095,0.31418654819022135,0,learn,,,
,html-keyboard-response,180,422810,0.0-100.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,181,425425,0.0-101.0-0.0,110.79999995231628,,,,,,51,0,0,0,1,forest,47,0.12505297330799012,0.8685683637490692,0.30539224923314456,0,learn,,,
,html-keyboard-response,182,426428,0.0-101.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,183,429159,0.0-102.0-0.0,228.79999995231628,,,,,,50,0,0,1,1,forest,48,0.07984114371617619,0.8296374459773947,0.28809463710425076,0,learn,,,
,html-keyboard-response,184,430161,0.0-102.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,185,432736,0.0-103.0-0.0,72.60000014305115,,,,,,50,1,0,0,1,forest,49,0.08758545482502994,0.6759779341389722,0.40549285951810377,0,learn,,,
,html-keyboard-response,186,433739,0.0-103.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,187,436431,0.0-104.0-0.0,190.59999990463257,,,,,,49,0,0,0,1,forest,50,0.12115405101232682,0.6857006481597466,0.28271664159377385,0,learn,,,
,html-keyboard-response,188,437434,0.0-104.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,189,440025,0.0-105.0-0.0,86.39999985694885,,,,,,49,0,0,0,1,forest,51,0.08345259889516625,0.5704135508022,0.14265164438860975,0,learn,,,
,html-keyboard-response,190,441027,0.0-105.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,191,443616,0.0-106.0-0.0,86.59999990463257,,,,,,49,0,0,0,1,forest,52,0.07815458821856038,0.51708012506067,0.21110680277062333,0,learn,,,
,html-keyboard-response,192,444618,0.0-106.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,193,447288,0.0-107.0-0.0,167.60000014305115,,,,,,51,0,0,0,1,forest,53,0.09623686854795654,0.5285707525557053,0.2709418756221596,0,learn,,,
,html-keyboard-response,194,448290,0.0-107.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,195,450936,0.0-108.0-0.0,142.89999985694885,,,,,,50,0,1,0,1,forest,54,0.1621646415901065,0.31818519056178196,0.10590739138450783,1,learn,,,
,html-keyboard-response,196,451937,0.0-108.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,197,454672,0.0-109.0-0.0,232.40000009536743,,,,,,50,1,1,1,1,forest,55,0.17316398649153356,0.4603951526880697,0.32044981814005236,1,learn,,,
,html-keyboard-response,198,455673,0.0-109.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,199,458231,0.0-110.0-0.0,55.60000014305115,,,,,,50,0,1,0,1,forest,56,0.20462197634534843,0.6280627689730384,0.37702238713775466,1,learn,,,
,html-keyboard-response,200,459233,0.0-110.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,201,461889,0.0-111.0-0.0,151.89999985694885,,,,,,50,1,1,0,1,forest,57,0.3390255848452716,0.5544336475659345,0.30277052884806244,1,learn,,,
,html-keyboard-response,202,462890,0.0-111.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,203,465520,0.0-112.0-0.0,127.10000014305115,,,,,,50,0,1,0,1,forest,58,0.23822847116114737,0.6478236853981484,0.38917186491855804,1,learn,,,
,html-keyboard-response,204,466521,0.0-112.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,205,469271,0.0-113.0-0.0,247.20000004768372,,,,,,50,0,1,1,1,forest,59,0.16076036295935953,0.4466086537735365,0.22347358228623507,1,learn,,,
,html-keyboard-response,206,470278,0.0-113.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,207,472960,0.0-114.0-0.0,180.20000004768372,,,,,,50,0,0,1,1,forest,60,0.17106549655040287,0.45458907249457964,0.2505857194277463,0,learn,,,
,html-keyboard-response,208,473961,0.0-114.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,209,476672,0.0-115.0-0.0,207.40000009536743,,,,,,49,1,0,0,1,forest,61,0.2870878069720918,0.4837940557011727,0.3771146513982524,1,learn,,,
,html-keyboard-response,210,477673,0.0-115.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,211,480176,0.0-116.0-0.0,0.40000009536743164,,,,,,49,0,1,0,1,forest,62,0.19181571619412716,0.5984856759603308,0.43629343128609605,0,learn,,,
,html-keyboard-response,212,481178,0.0-116.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,213,483832,0.0-117.0-0.0,151.40000009536743,,,,,,49,1,1,0,1,forest,63,0.21957040254812638,0.4089830377988448,0.4314516893045127,1,learn,,,
,html-keyboard-response,214,484833,0.0-117.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,215,487464,0.0-118.0-0.0,128.39999985694885,,,,,,49,0,1,1,1,forest,64,0.15646413442247253,0.4406565302363444,0.38008559659152213,0,learn,,,
,html-keyboard-response,216,488466,0.0-118.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,217,490976,0.0-119.0-0.0,6.799999952316284,,,,,,49,0,0,0,1,forest,65,0.06578766671654718,0.3605246105434775,0.20759182697716283,0,learn,,,
,html-keyboard-response,218,491977,0.0-119.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,219,494639,0.0-120.0-0.0,159.59999990463257,,,,,,50,1,0,1,1,forest,66,0.06957104873791352,0.34670424841392916,0.31509588348871087,0,learn,,,
,html-keyboard-response,220,495641,0.0-120.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,221,498232,0.0-121.0-0.0,88.30000019073486,,,,,,50,0,0,1,1,forest,67,0.16991000399297554,0.5185461659327598,0.5018024397403784,0,learn,,,
,html-keyboard-response,222,499234,0.0-121.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,223,502008,0.0-122.0-0.0,271.09999990463257,,,,,,49,0,1,1,1,forest,68,0.1465192703980127,0.624841576357269,0.39395200318328677,0,learn,,,
,html-keyboard-response,224,503010,0.0-122.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,225,505600,0.0-123.0-0.0,86.90000009536743,,,,,,50,0,0,1,1,forest,69,0.24796317167471585,0.5920244343171838,0.28225155765497667,0,learn,,,
,html-keyboard-response,226,506601,0.0-123.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_bye,227,508104,0.0-124.0-0.0,null,,,,,,null,,,,,,,,,,,,
,do_travel,228,517106,0.0-125.0-0.0,null,,,,,,null,,,,,,,,,,,,
,do_welcome,229,521113,0.0-125.0-1.0,null,,,,,,null,,,,,,,,,,,,
,do_trial,230,524249,0.0-126.0-0.0,632.4000000953674,,,,,,49,0,1,0,2,highway,70,0.07792124831347653,1,0.31477192605974497,0,learn,,,
,html-keyboard-response,231,525251,0.0-126.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,232,528088,0.0-127.0-0.0,334.10000014305115,,,,,,50,0,1,1,2,highway,71,0.0525691530988307,1,0.35972592882581156,1,learn,,,
,html-keyboard-response,233,529089,0.0-127.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,234,531755,0.0-128.0-0.0,151.5,,,,,,51,0,1,0,2,highway,72,0.14207997532625247,0.7822984565696947,0.358701129159049,0,learn,,,
,html-keyboard-response,235,532756,0.0-128.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,236,535624,0.0-129.0-0.0,364.90000009536743,,,,,,50,0,1,0,2,highway,73,0.2917842112629444,0.6389519937648606,0.2932661195648296,1,learn,,,
,html-keyboard-response,237,536627,0.0-129.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,238,539216,0.0-130.0-0.0,86.60000014305115,,,,,,50,0,0,0,2,highway,74,0.24875489486462463,0.4332718188600995,0.2729605811019916,0,learn,,,
,html-keyboard-response,239,540217,0.0-130.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,240,542872,0.0-131.0-0.0,151.90000009536743,,,,,,50,0,0,0,2,highway,75,0.2484773650305485,0.37429716761397486,0.3035798334514296,0,learn,,,
,html-keyboard-response,241,543874,0.0-131.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,242,546496,0.0-132.0-0.0,119.80000019073486,,,,,,51,1,0,1,2,highway,76,0.19542340815057863,0.45192589384770954,0.3863144568490961,1,learn,,,
,html-keyboard-response,243,547497,0.0-132.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,244,550119,0.0-133.0-0.0,119.5,,,,,,51,0,1,1,2,highway,77,0.06294719191961477,0.6513025698375607,0.3926294257982139,1,learn,,,
,html-keyboard-response,245,551121,0.0-133.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,246,553864,0.0-134.0-0.0,240.69999980926514,,,,,,51,0,1,0,2,highway,78,0.0795013201741168,0.6156778448492527,0.30387342925150357,0,learn,,,
,html-keyboard-response,247,554865,0.0-134.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,248,557592,0.0-135.0-0.0,223.90000009536743,,,,,,49,0,1,1,2,highway,79,0.1403298395648797,0.6468897496425356,0.3977242260731569,0,learn,,,
,html-keyboard-response,249,558594,0.0-135.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,250,561160,0.0-136.0-0.0,63.40000009536743,,,,,,50,0,0,0,2,highway,80,0.2508352459869003,0.704008935137274,0.4095658838253941,0,learn,,,
,html-keyboard-response,251,562162,0.0-136.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,252,564879,0.0-137.0-0.0,215.39999985694885,,,,,,49,1,1,0,2,highway,81,0.23228357634962435,0.6993581405860019,0.40957811762521035,1,learn,,,
,html-keyboard-response,253,565885,0.0-137.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,254,568464,0.0-138.0-0.0,76.5,,,,,,51,0,0,1,2,highway,82,0.22928471163240516,0.5298181879019983,0.40193197478246395,1,learn,,,
,html-keyboard-response,255,569466,0.0-138.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,256,572056,0.0-139.0-0.0,88.29999995231628,,,,,,49,1,1,0,2,highway,83,0.42202514522748913,0.5175835730078757,0.27892173925901775,1,learn,,,
,html-keyboard-response,257,573058,0.0-139.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,258,575585,0.0-140.0-0.0,23.399999856948853,,,,,,51,1,1,0,2,highway,84,0.45866549697275033,0.26977620150478737,0.2780366479907277,0,learn,,,
,html-keyboard-response,259,576587,0.0-140.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,260,579177,0.0-141.0-0.0,86.60000014305115,,,,,,50,1,1,1,2,highway,85,0.4883455122373168,0.35989826794297053,0.2472948990442043,1,learn,,,
,html-keyboard-response,261,580179,0.0-141.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,262,582872,0.0-142.0-0.0,190,,,,,,49,0,1,1,2,highway,86,0.3909074304359642,0.2849166319883391,0.33290365310422515,0,learn,,,
,html-keyboard-response,263,583873,0.0-142.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,264,586425,0.0-143.0-0.0,47.90000009536743,,,,,,50,1,1,1,2,highway,87,0.5099539790271079,0.33416472094279753,0.32725873434862685,1,learn,,,
,html-keyboard-response,265,587426,0.0-143.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,266,590088,0.0-144.0-0.0,159.5,,,,,,49,0,0,1,2,highway,88,0.510468615428694,0.3289056662623472,0.3094689280607844,0,learn,,,
,html-keyboard-response,267,591090,0.0-144.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,268,593593,0.0-145.0-0.0,0.3000001907348633,,,,,,50,1,0,0,2,highway,89,0.63253371461806,0.2796324269218119,0.2588097601593164,0,learn,,,
,html-keyboard-response,269,594594,0.0-145.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,270,597224,0.0-146.0-0.0,127,,,,,,51,1,0,0,2,highway,90,0.6863983517358071,0.14592127169755825,0.35960010176797624,0,learn,,,
,html-keyboard-response,271,598226,0.0-146.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,272,600921,0.0-147.0-0.0,192,,,,,,51,0,0,0,2,highway,91,0.5479959992820094,0.17685082235362484,0.29055677020839127,0,learn,,,
,html-keyboard-response,273,601922,0.0-147.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,274,604544,0.0-148.0-0.0,119.09999990463257,,,,,,49,1,0,1,2,highway,92,0.6482327187888522,0.1904947276744287,0.2423689239721612,1,learn,,,
,html-keyboard-response,275,605546,0.0-148.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,276,608152,0.0-149.0-0.0,103.5,,,,,,49,1,0,0,2,highway,93,0.6482677131537075,0.1900111937330739,0.0847933247474792,1,learn,,,
,html-keyboard-response,277,609154,0.0-149.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,278,611677,0.0-150.0-0.0,14.699999809265137,,,,,,49,1,0,0,2,highway,94,0.5972705711485213,0.24242595396284464,0.2319490614512538,1,learn,,,
,html-keyboard-response,279,612679,0.0-150.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,280,615232,0.0-151.0-0.0,50,,,,,,49,1,0,0,2,highway,95,0.48082448339912004,0.24997148285094453,0.10465217321620199,1,learn,,,
,html-keyboard-response,281,616233,0.0-151.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,282,618856,0.0-152.0-0.0,120.40000009536743,,,,,,49,1,0,1,2,highway,96,0.5790429161301944,0.08888477247713716,0.16704998564277523,1,learn,,,
,html-keyboard-response,283,619856,0.0-152.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,284,622384,0.0-153.0-0.0,24.899999856948853,,,,,,49,1,0,0,2,highway,97,0.5001349184508009,0.18092511115581977,0.1989481418411936,1,learn,,,
,html-keyboard-response,285,623386,0.0-153.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,286,625984,0.0-154.0-0.0,95.5,,,,,,49,1,0,0,2,highway,98,0.5484810812103083,0.19727596792709118,0.05217996286430294,1,learn,,,
,html-keyboard-response,287,626985,0.0-154.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,288,629623,0.0-155.0-0.0,135.5,,,,,,49,1,1,0,2,highway,99,0.7145433408762776,0.25094213341543903,0.1256305573690456,1,learn,,,
,html-keyboard-response,289,630626,0.0-155.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,290,633224,0.0-156.0-0.0,95.60000014305115,,,,,,49,0,1,0,2,highway,100,0.6670141896838966,0.2972780511506242,0.2045185098507198,0,learn,,,
,html-keyboard-response,291,634225,0.0-156.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,292,636800,0.0-157.0-0.0,71.79999995231628,,,,,,49,1,0,0,2,highway,101,0.7016398139527477,0.2558307745118066,0.23326093946924173,1,learn,,,
,html-keyboard-response,293,637802,0.0-157.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,294,640426,0.0-158.0-0.0,119.5,,,,,,49,1,0,0,2,highway,102,0.6931475737529924,0.3405576536189085,0.3005819013015084,1,learn,,,
,html-keyboard-response,295,641436,0.0-158.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,296,643968,0.0-159.0-0.0,28.90000009536743,,,,,,49,1,1,0,2,highway,103,0.6394766650322329,0.3373665673550675,0.2819368558000174,1,learn,,,
,html-keyboard-response,297,644969,0.0-159.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,298,647512,0.0-160.0-0.0,40.09999990463257,,,,,,49,0,1,1,2,highway,104,0.6903471612835762,0.32787986253590423,0.2216717026459748,0,learn,,,
,html-keyboard-response,299,648513,0.0-160.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,300,651162,0.0-161.0-0.0,144,,,,,,49,1,1,1,2,highway,105,0.668834330160114,0.3880037878272017,0.24843637193800683,1,learn,,,
,html-keyboard-response,301,652163,0.0-161.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,302,654840,0.0-162.0-0.0,173.59999990463257,,,,,,49,0,0,0,2,highway,106,0.6983126005845113,0.4190010653269025,0.23071337215558965,0,learn,,,
,html-keyboard-response,303,655841,0.0-162.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,304,658416,0.0-163.0-0.0,71.90000009536743,,,,,,49,0,0,1,2,highway,107,0.654454294511761,0.37576820445522835,0.10797102159423862,0,learn,,,
,html-keyboard-response,305,659418,0.0-163.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,306,662009,0.0-164.0-0.0,87.70000004768372,,,,,,49,1,0,0,2,highway,108,0.49865183637953464,0.18407374185561115,0.14655420827208113,1,learn,,,
,html-keyboard-response,307,663010,0.0-164.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,308,665535,0.0-165.0-0.0,22.5,,,,,,49,1,0,1,2,highway,109,0.550066700906217,0.3756948802678979,0.13342992888923766,1,learn,,,
,html-keyboard-response,309,666537,0.0-165.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_bye,310,668043,0.0-166.0-0.0,null,,,,,,null,,,,,,,,,,,,
,do_travel,311,677046,0.0-167.0-0.0,null,,,,,,null,,,,,,,,,,,,
,do_welcome,312,681055,0.0-167.0-1.0,null,,,,,,null,,,,,,,,,,,,
,do_trial,313,684967,0.0-168.0-0.0,1409.7000000476837,,,,,,51,1,0,1,3,mountain,110,1,0.3631855581206379,0.0979132287052232,1,learn,,,
,html-keyboard-response,314,685968,0.0-168.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,315,688584,0.0-169.0-0.0,112.90000009536743,,,,,,50,1,0,0,3,mountain,111,1,0.32855156291870247,0.16696551853785646,0,learn,,,
,html-keyboard-response,316,689586,0.0-169.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,317,692111,0.0-170.0-0.0,23.200000047683716,,,,,,49,1,1,0,3,mountain,112,0.8764573507256994,0.345229827262831,0.23799997145025195,1,learn,,,
,html-keyboard-response,318,693113,0.0-170.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,319,695736,0.0-171.0-0.0,120.40000009536743,,,,,,51,1,0,0,3,mountain,113,0.7923108610786552,0.21260313118126412,0.16726313823434347,0,learn,,,
,html-keyboard-response,320,696737,0.0-171.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,321,699376,0.0-172.0-0.0,136.5,,,,,,50,1,0,1,3,mountain,114,0.5956072061338037,0.32947802664353043,0.1827129981617057,0,learn,,,
,html-keyboard-response,322,700378,0.0-172.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,323,703031,0.0-173.0-0.0,150.5,,,,,,49,0,1,0,3,mountain,115,0.6585247730649517,0.26813462151411316,0.14562508878084807,0,learn,,,
,html-keyboard-response,324,704033,0.0-173.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,325,706688,0.0-174.0-0.0,151.90000009536743,,,,,,49,0,0,0,3,mountain,116,0.5760017885832758,0.2184512432371016,0.10211083104887829,0,learn,,,
,html-keyboard-response,326,707691,0.0-174.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,327,710272,0.0-175.0-0.0,78.59999990463257,,,,,,50,1,0,0,3,mountain,117,0.6032903579633634,0.24632560546377164,0.1467252461282694,0,learn,,,
,html-keyboard-response,328,711275,0.0-175.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,329,713777,0.0-176.0-0.0,0.10000014305114746,,,,,,51,1,1,0,3,mountain,118,0.6552567895952252,0.30707616985068037,0.06177009191327124,0,learn,,,
,html-keyboard-response,330,714778,0.0-176.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,331,717379,0.0-177.0-0.0,94.09999990463257,,,,,,51,1,0,1,3,mountain,119,0.5871373599507973,0.3392330679160904,0.16196486886999345,1,learn,,,
,html-keyboard-response,332,718381,0.0-177.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,333,720927,0.0-178.0-0.0,44.200000047683716,,,,,,51,1,0,0,3,mountain,120,0.6042991962588206,0.3845995169881817,0.24194141702196525,0,learn,,,
,html-keyboard-response,334,721928,0.0-178.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,335,724431,0.0-179.0-0.0,0.40000009536743164,,,,,,51,0,1,1,3,mountain,121,0.4118694984709451,0.444341173786972,0.266140486818679,1,learn,,,
,html-keyboard-response,336,725432,0.0-179.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,337,728056,0.0-180.0-0.0,121.5,,,,,,51,0,0,0,3,mountain,122,0.27803038204656766,0.5333300664884144,0.34288527578360817,0,learn,,,
,html-keyboard-response,338,729057,0.0-180.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,339,731648,0.0-181.0-0.0,87.39999985694885,,,,,,51,0,0,1,3,mountain,123,0.2246295421563543,0.6450485108019247,0.31699493076266727,1,learn,,,
,html-keyboard-response,340,732650,0.0-181.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,,
,do_trial,341,735159,0.0-182.0-0.0,6.799999952316284,,,,,,51,0,0,0,3,mountain,124,0.2338542087760292,0.5902980487859814,0.25233316088432906,0,learn,,,
