"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","contextArray_ind","validImageProbes","invalidImageProbes","pRew_Red","pRew_White","pRew_Black","availableForMemProbe","choice_blocks"
"","do_trial","122","768049","0.0-71.0-0.0","868.2600000174716","","","","","","","","50","0,1,0","0","forest","17","probe-125","0.6018048433441803","0.16056507972978204","0.055167735846255596","1","","","","","","","",""
"","html-keyboard-response","123","769054","0.0-71.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","124","773989","0.0-72.0-0.0","390.3999999165535","","","","","","","","50","0,1,0","0","forest","18","probe-58","0.564302899708955","0.2658553590208124","0.1634079706788016","1","","","","","","","",""
"","html-keyboard-response","125","774994","0.0-72.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","126","779913","0.0-73.0-0.0","366.75500008277595","","","","","","","","50","1,0,0","0","forest","19","probe-149","0.594527709769123","0.3120118972506788","0.14554349644268752","0","","","","","","","",""
"","html-keyboard-response","127","780918","0.0-73.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","128","785916","0.0-74.0-0.0","451.30499999504536","","","","","","","","49","1,0,0","0","forest","20","probe-123","0.608623405779369","0.3614473790371934","0.0743482875289987","1","","","","","","","",""
"","html-keyboard-response","129","786918","0.0-74.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","130","791521","0.0-75.0-0.0","54.18999993707985","","","","","","","","49","1,1,0","0","forest","21","probe-221","0.7166000515002063","0.3965473717500635","0.06326137421534896","1","","","","","","","",""
"","html-keyboard-response","131","792527","0.0-75.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","132","797530","0.0-76.0-0.0","444.39499999862164","","","","","","","","49","1,1,0","0","forest","22","probe-25","0.7783502313796351","0.317065397922778","0.0590046200825138","1","","","","","","","",""
"","html-keyboard-response","133","798535","0.0-76.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","134","803461","0.0-77.0-0.0","379.7149999300018","","","","","","","","49","0,0,1","0","forest","23","probe-164","0.589499516038656","0.22591010147487886","0.1846500678046275","0","","","","","","","",""
"","html-keyboard-response","135","804465","0.0-77.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","136","809353","0.0-78.0-0.0","331.5300000831485","","","","","","","","49","1,0,0","0","forest","24","probe-104","0.49903264303106326","0.3513991669991809","0.21144766308498045","1","","","","","","","",""
"","html-keyboard-response","137","810354","0.0-78.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","138","815291","0.0-79.0-0.0","389.7899999283254","","","","","","","","49","1,1,0","0","forest","25","probe-202","0.5174693244844312","0.26543877564512336","0.10084809528967398","1","","","","","","","",""
"","html-keyboard-response","139","816292","0.0-79.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","140","821278","0.0-80.0-0.0","435.91499992180616","","","","","","","","49","1,1,0","0","forest","26","probe-108","0.38763744654309035","0.2867125127346361","0.10923987916010486","1","","","","","","","",""
"","html-keyboard-response","141","822283","0.0-80.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","142","827579","0.0-81.0-0.0","747.6599999936298","","","","","","","","49","0,0,0","0","forest","27","probe-113","0.4325674044513839","0.2507003879443316","0.13378825860817492","0","","","","","","","",""
"","html-keyboard-response","143","828582","0.0-81.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","144","833523","0.0-82.0-0.0","391.1599999992177","","","","","","","","49","1,0,0","0","forest","28","probe-190","0.5677448610220315","0.34448819860788016","0.10234311537752609","1","","","","","","","",""
"","html-keyboard-response","145","834529","0.0-82.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","146","839692","0.0-83.0-0.0","613.4349999483675","","","","","","","","49","1,0,1","0","forest","29","probe-85","0.6014622870841344","0.28012611549575533","0.17995957647155764","1","","","","","","","",""
"","html-keyboard-response","147","840695","0.0-83.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_bye","148","842202","0.0-84.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","break","149","847544","0.0-84.0-1.0","5341.720000025816","<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_travel","150","856551","0.0-85.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_welcome","151","860560","0.0-85.0-1.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","152","866628","0.0-86.0-0.0","1522.440000087954","","","","","","","","49","1,1,0","1","countryside","30","probe-230","1","0.16512318623671754","0.13052696753032272","1","","","","","","","",""
"","html-keyboard-response","153","867631","0.0-86.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","154","872785","0.0-87.0-0.0","603.4699999727309","","","","","","","","49","1,0,0","1","countryside","31","probe-01","1","0.20509308899232565","0.14049690704270654","1","","","","","","","",""
"","html-keyboard-response","155","873790","0.0-87.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","156","878749","0.0-88.0-0.0","407.8250000020489","","","","","","","","49","1,0,0","1","countryside","32","probe-166","1","0.253203598379619","0.18773434075473064","1","","","","","","","",""
"","html-keyboard-response","157","879753","0.0-88.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","158","884672","0.0-89.0-0.0","372.47499998193234","","","","","","","","49","1,0,0","1","countryside","33","probe-44","0.8832203231700961","0.24900962826984108","0.14129588289832126","1","","","","","","","",""
"","html-keyboard-response","159","885677","0.0-89.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","160","890656","0.0-90.0-0.0","431.6950000356883","","","","","","","","49","1,0,0","1","countryside","34","probe-117","0.8271733551638762","0.1644984700784498","0.05831547292103046","1","","","","","","","",""
"","html-keyboard-response","161","891660","0.0-90.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","162","896460","0.0-91.0-0.0","251.33499992080033","","","","","","","","49","1,1,0","1","countryside","35","probe-180","0.8849905067603433","0.18483083984241394","0.06943218239774067","1","","","","","","","",""
"","html-keyboard-response","163","897461","0.0-91.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","164","902277","0.0-92.0-0.0","264.9949999758974","","","","","","","","49","1,1,0","1","countryside","36","probe-152","0.6588352812785686","0.3922992830334927","0.1685500520595393","1","","","","","","","",""
"","html-keyboard-response","165","903282","0.0-92.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","166","908167","0.0-93.0-0.0","333.96499999798834","","","","","","","","49","1,1,0","1","countryside","37","probe-214","0.7160899468820715","0.3084781808383497","0.06850209188923612","1","","","","","","","",""
"","html-keyboard-response","167","909169","0.0-93.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","168","913968","0.0-94.0-0.0","250.51499996334314","","","","","","","","49","0,0,0","1","countryside","38","probe-225","0.6896010518213062","0.38430514352667594","0.06663208576501639","0","","","","","","","",""
"","html-keyboard-response","169","914974","0.0-94.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","170","919863","0.0-95.0-0.0","341.32500004488975","","","","","","","","49","1,0,0","1","countryside","39","probe-16","0.6046921352623805","0.39986212108618047","0.07125950072711351","1","","","","","","","",""
"","html-keyboard-response","171","920868","0.0-95.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","172","925955","0.0-96.0-0.0","539.1999999992549","","","","","","","","49","1,0,1","1","countryside","40","probe-158","0.7674833965400473","0.35667833165358465","0.14022305488731399","1","","","","","","","",""
"","html-keyboard-response","173","926958","0.0-96.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","174","931992","0.0-97.0-0.0","485.7749999500811","","","","","","","","49","0,0,1","1","countryside","41","probe-62","0.6202915040635912","0.3905662328013692","0.14047896799756196","0","","","","","","","",""
"","html-keyboard-response","175","932995","0.0-97.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","176","937901","0.0-98.0-0.0","357.785000000149","","","","","","","","49","0,1,1","1","countryside","42","probe-63","0.40789881525408794","0.36765994984107747","0.32958273077612704","0","","","","","","","",""
"","html-keyboard-response","177","938905","0.0-98.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","178","943749","0.0-99.0-0.0","292.879999964498","","","","","","","","49","1,0,0","1","countryside","43","probe-154","0.3576364072019655","0.48400703006067913","0.3156147414903596","1","","","","","","","",""
"","html-keyboard-response","179","944754","0.0-99.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","180","949638","0.0-100.0-0.0","335.33000003080815","","","","","","","","49","1,1,0","1","countryside","44","probe-126","0.27077013489331464","0.6427798656860384","0.36045818583436917","1","","","","","","","",""
"","html-keyboard-response","181","950641","0.0-100.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","182","955360","0.0-101.0-0.0","170.29000003822148","","","","","","","","49","0,0,0","1","countryside","45","probe-14","0.2103564551248411","0.7209955789587562","0.3758995391784694","0","","","","","","","",""
"","html-keyboard-response","183","956363","0.0-101.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","184","961271","0.0-102.0-0.0","359.375","","","","","","","","49","0,0,0","1","countryside","46","probe-110","0.05633717304129258","0.6448703013509192","0.25392923505409115","0","","","","","","","",""
"","html-keyboard-response","185","962276","0.0-102.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","186","967155","0.0-103.0-0.0","330.5949999485165","","","","","","","","49","0,1,0","1","countryside","47","probe-210","0.06828943714365171","0.6921815920818439","0.2811969865363025","0","","","","","","","",""
"","html-keyboard-response","187","968161","0.0-103.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","188","973008","0.0-104.0-0.0","299.04000007081777","","","","","","","","49","0,1,0","1","countryside","48","probe-33","0.11760304413191486","0.5007002950205146","0.31484494991970485","0","","","","","","","",""
"","html-keyboard-response","189","974015","0.0-104.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","190","978857","0.0-105.0-0.0","292.38999995868653","","","","","","","","49","0,0,0","1","countryside","49","probe-161","0.10057061612081944","0.5790346446062592","0.2202205240296898","0","","","","","","","",""
"","html-keyboard-response","191","979862","0.0-105.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","192","984752","0.0-106.0-0.0","337.4550000298768","","","","","","","","49","0,1,0","1","countryside","50","probe-139","0.15274303035781356","0.6277188201868807","0.23661010529826915","0","","","","","","","",""
"","html-keyboard-response","193","985754","0.0-106.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","194","990775","0.0-107.0-0.0","472.4949999945238","","","","","","","","49","0,1,0","1","countryside","51","probe-28","0.06639287811957986","0.6323762942187109","0.24691929978079802","0","","","","","","","",""
"","html-keyboard-response","195","991781","0.0-107.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","196","996708","0.0-108.0-0.0","376.6850000247359","","","","","","","","49","0,0,0","1","countryside","52","probe-192","0.05281410193522277","0.4882636757277799","0.18238591454668082","0","","","","","","","",""
"","html-keyboard-response","197","997711","0.0-108.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","198","1002690","0.0-109.0-0.0","428.650000016205","","","","","","","","49","0,0,1","1","countryside","53","probe-176","0.1355979166703399","0.4274105297671836","0.40380382953304206","0","","","","","","","",""
"","html-keyboard-response","199","1003694","0.0-109.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","200","1009302","0.0-110.0-0.0","1061.0599999781698","","","","","","","","49","0,1,0","1","countryside","54","probe-112","0.11939832057302513","0.5602518301001669","0.30724742874092775","0","","","","","","","",""
"","html-keyboard-response","201","1010306","0.0-110.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","202","1015176","0.0-111.0-0.0","318.6200000345707","","","","","","","","49","0,1,1","1","countryside","55","probe-96","0.06165099450514853","0.5687851491964261","0.3780005611566126","0","","","","","","","",""
"","html-keyboard-response","203","1016182","0.0-111.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","204","1021160","0.0-112.0-0.0","429.0699999546632","","","","","","","","49","1,0,0","1","countryside","56","probe-141","0.18175916972829861","0.6291092727425972","0.3028258086976815","1","","","","","","","",""
"","html-keyboard-response","205","1022164","0.0-112.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","206","1027051","0.0-113.0-0.0","338.1049999734387","","","","","","","","49","1,1,0","1","countryside","57","probe-08","0.10482129279250828","0.6443245609131999","0.29597064167769427","1","","","","","","","",""
"","html-keyboard-response","207","1028055","0.0-113.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","208","1032934","0.0-114.0-0.0","328.71500006876886","","","","","","","","49","0,0,0","1","countryside","58","probe-18","0.13453484422267992","0.38561214908041463","0.4469066380366944","0","","","","","","","",""
"","html-keyboard-response","209","1033938","0.0-114.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","210","1038852","0.0-115.0-0.0","366.52999999932945","","","","","","","","49","0,1,1","1","countryside","59","probe-97","0.058079572374981715","0.5779539482438987","0.40006960360800214","0","","","","","","","",""
"","html-keyboard-response","211","1039856","0.0-115.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","212","1044710","0.0-116.0-0.0","306.7900000605732","","","","","","","","49","0,1,1","1","countryside","60","probe-31","0.14464537394363522","0.5541359349419616","0.3006535118961296","0","","","","","","","",""
"","html-keyboard-response","213","1045715","0.0-116.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","214","1050544","0.0-117.0-0.0","278.4399999072775","","","","","","","","49","1,0,0","1","countryside","61","probe-128","0.29068405048346274","0.6161263599325981","0.2764642536229633","1","","","","","","","",""
"","html-keyboard-response","215","1051547","0.0-117.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","216","1056100","0.0-118.0-0.0","3.2550001051276922","","","","","","","","49","0,1,1","1","countryside","62","probe-226","0.27532881830243755","0.690457731293701","0.3433925753174106","0","","","","","","","",""
"","html-keyboard-response","217","1057104","0.0-118.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","218","1062110","0.0-119.0-0.0","454.0799999376759","","","","","","","","49","0,0,0","1","countryside","63","probe-171","0.2371986641006845","0.5175428191359324","0.3314802790999782","0","","","","","","","",""
"","html-keyboard-response","219","1063113","0.0-119.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","220","1067999","0.0-120.0-0.0","334.7749999957159","","","","","","","","49","0,1,0","1","countryside","64","probe-100","0.3648401512558039","0.48846649781231727","0.2940217158397196","0","","","","","","","",""
"","html-keyboard-response","221","1069001","0.0-120.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","222","1073554","0.0-121.0-0.0","0.1449999399483204","","","","","","","","49","0,1,0","1","countryside","65","probe-61","0.0749797429632638","0.5242961744796402","0.39922772662513","0","","","","","","","",""
"","html-keyboard-response","223","1074557","0.0-121.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","224","1079488","0.0-122.0-0.0","380.85999991744757","","","","","","","","49","0,1,0","1","countryside","66","probe-10","0.07828756678592542","0.5767785909241157","0.30163481400499365","0","","","","","","","",""
"","html-keyboard-response","225","1080493","0.0-122.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","226","1085370","0.0-123.0-0.0","329.0450000204146","","","","","","","","49","1,1,0","1","countryside","67","probe-218","0.24186309233562114","0.7084557318289514","0.32863801787185887","1","","","","","","","",""
"","html-keyboard-response","227","1086374","0.0-123.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","228","1091314","0.0-124.0-0.0","390.9350000321865","","","","","","","","49","0,0,0","1","countryside","68","probe-51","0.22508318613644157","0.7094462074779674","0.32625383281096265","0","","","","","","","",""
"","html-keyboard-response","229","1092316","0.0-124.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","230","1097305","0.0-125.0-0.0","441.76499999593943","","","","","","","","49","1,1,1","1","countryside","69","probe-205","0.1829179884720084","0.6725603669870875","0.3307240083090378","1","","","","","","","",""
"","html-keyboard-response","231","1098309","0.0-125.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_bye","232","1099815","0.0-126.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","break","233","1104232","0.0-126.0-1.0","4415.954999974929","<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_travel","234","1113238","0.0-127.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_welcome","235","1117246","0.0-127.0-1.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","236","1122720","0.0-128.0-0.0","922.8249998996034","","","","","","","","49","0,1,0","2","mountain","70","probe-65","0.1747705405585668","1","0.16303483142274774","0","","","","","","","",""
"","html-keyboard-response","237","1123725","0.0-128.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","238","1128847","0.0-129.0-0.0","574.8250000178814","","","","","","","","49","0,1,0","2","mountain","71","probe-13","0.21237524113574047","1","0.3166193420470969","0","","","","","","","",""
"","html-keyboard-response","239","1129852","0.0-129.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","240","1136372","0.0-130.0-0.0","1975.3799999598414","","","","","","","","49","0,0,1","2","mountain","72","probe-177","0.33222729598437567","0.8451383848634754","0.2957382161339498","0","","","","","","","",""
"","html-keyboard-response","241","1137377","0.0-130.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","242","1142197","0.0-131.0-0.0","273.47999997437","","","","","","","","49","0,1,1","2","mountain","73","probe-34","0.27147323043791083","0.608189484096615","0.3701931568759939","0","","","","","","","",""
"","html-keyboard-response","243","1143202","0.0-131.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","244","1148043","0.0-132.0-0.0","294.6249999804422","","","","","","","","49","0,1,1","2","mountain","74","probe-137","0.10671066832799292","0.5177588338571271","0.3244486341404085","0","","","","","","","",""
"","html-keyboard-response","245","1149048","0.0-132.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","246","1153843","0.0-133.0-0.0","247.7550000185147","","","","","","","","49","1,1,0","2","mountain","75","probe-21","0.07021166856476842","0.7037362473388162","0.21810454730269618","1","","","","","","","",""
"","html-keyboard-response","247","1154848","0.0-133.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","248","1159733","0.0-134.0-0.0","339.69499997328967","","","","","","","","49","0,1,0","2","mountain","76","probe-77","0.08405714229289038","0.7554814657624889","0.31468725029729355","0","","","","","","","",""
"","html-keyboard-response","249","1160738","0.0-134.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","250","1165284","0.0-135.0-0.0","0.1799999736249447","","","","","","","","49","0,1,0","2","mountain","77","probe-211","0.1536029326223128","0.7188519832773967","0.3584318744336237","0","","","","","","","",""
"","html-keyboard-response","251","1166290","0.0-135.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","252","1171305","0.0-136.0-0.0","465.3150000376627","","","","","","","","49","1,0,1","2","mountain","78","probe-183","0.3252382942156246","0.8096065480816492","0.35694155220323387","1","","","","","","","",""
"","html-keyboard-response","253","1172310","0.0-136.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","254","1177217","0.0-137.0-0.0","355.81000009551644","","","","","","","","49","0,1,1","2","mountain","79","probe-165","0.18881292660567742","0.7213980490342581","0.31287801368286566","0","","","","","","","",""
"","html-keyboard-response","255","1178222","0.0-137.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","256","1183072","0.0-138.0-0.0","299.5899999514222","","","","","","","","49","0,1,0","2","mountain","80","probe-76","0.1897382190626814","0.5923490322671922","0.3250185075279838","0","","","","","","","",""
"","html-keyboard-response","257","1184076","0.0-138.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","258","1189135","0.0-139.0-0.0","506.4150000689551","","","","","","","","49","0,1,1","2","mountain","81","probe-184","0.1448329874380179","0.5547430842599205","0.34683610066541953","0","","","","","","","",""
"","html-keyboard-response","259","1190137","0.0-139.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","260","1195044","0.0-140.0-0.0","357.0049999980256","","","","","","","","49","0,0,1","2","mountain","82","probe-71","0.15444069984385916","0.5068539911360043","0.4921494972984576","0","","","","","","","",""
"","html-keyboard-response","261","1196051","0.0-140.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","262","1200875","0.0-141.0-0.0","275.5050000268966","","","","","","","","49","0,0,1","2","mountain","83","probe-142","0.07909474235165467","0.39075054610610105","0.7022392883566311","0","","","","","","","",""
"","html-keyboard-response","263","1201880","0.0-141.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","264","1206848","0.0-142.0-0.0","420.70500005502254","","","","","","","","49","1,1,1","2","mountain","84","probe-215","0.2547281952071144","0.4145335433624247","0.8300053284192168","1","","","","","","","",""
"","html-keyboard-response","265","1207851","0.0-142.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","266","1212899","0.0-143.0-0.0","496.8349999981001","","","","","","","","49","0,1,1","2","mountain","85","probe-124","0.13041221103112055","0.2958602664507085","0.7061334953889771","0","","","","","","","",""
"","html-keyboard-response","267","1213905","0.0-143.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","268","1218825","0.0-144.0-0.0","370.6949999323115","","","","","","","","49","0,1,0","2","mountain","86","probe-59","0.09137678126881581","0.30372268479172326","0.6230677192626857","0","","","","","","","",""
"","html-keyboard-response","269","1219829","0.0-144.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","270","1224447","0.0-145.0-0.0","65.8900000853464","","","","","","","","49","0,0,1","2","mountain","87","probe-187","0.10024852497104852","0.29313468487792343","0.7085084605803336","0","","","","","","","",""
"","html-keyboard-response","271","1225452","0.0-145.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","272","1230581","0.0-146.0-0.0","577.7700000908226","","","","","","","","49","0,1,1","2","mountain","88","probe-23","0.10495829990845232","0.32893178790046357","0.675963701250403","0","","","","","","","",""
"","html-keyboard-response","273","1231588","0.0-146.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","274","1236467","0.0-147.0-0.0","330.0600000657141","","","","","","","","49","0,1,1","2","mountain","89","probe-105","0.06159948092267024","0.2872600965527832","0.6234517426299752","0","","","","","","","",""
"","html-keyboard-response","275","1237470","0.0-147.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","276","1242364","0.0-148.0-0.0","343.1300000520423","","","","","","","","49","0,0,0","2","mountain","90","probe-170","0.05636682145545166","0.15213670259601153","0.6954470144306055","0","","","","","","","",""
"","html-keyboard-response","277","1243371","0.0-148.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","278","1248288","0.0-149.0-0.0","370.4300000099465","","","","","","","","49","0,0,1","2","mountain","91","probe-68","0.13955668873222973","0.14589298434572176","0.5459357525413194","0","","","","","","","",""
"","html-keyboard-response","279","1249294","0.0-149.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","280","1254201","0.0-150.0-0.0","360.9899999573827","","","","","","","","49","0,0,1","2","mountain","92","probe-197","0.0760238381780719","0.052615644400744656","0.6611128165947033","0","","","","","","","",""
"","html-keyboard-response","281","1255203","0.0-150.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","282","1259930","0.0-151.0-0.0","179.4949999311939","","","","","","","","49","0,0,0","2","mountain","93","probe-219","0.07971482501813422","0.25765808855343264","0.7192331179545262","0","","","","","","","",""
"","html-keyboard-response","283","1260932","0.0-151.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","284","1266383","0.0-152.0-0.0","899.9049999983981","","","","","","","","49","0,0,1","2","mountain","94","probe-213","0.18424273851759893","0.3760113551206986","0.6011839219562388","0","","","","","","","",""
"","html-keyboard-response","285","1267389","0.0-152.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","286","1271955","0.0-153.0-0.0","16.355000087060034","","","","","","","","49","0,0,1","2","mountain","95","probe-175","0.1692227504591605","0.35720885736997643","0.5195393887394448","0","","","","","","","",""
"","html-keyboard-response","287","1272960","0.0-153.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","288","1277963","0.0-154.0-0.0","455.1099999807775","","","","","","","","50","0,1,1","2","mountain","96","probe-209","0.28449397137927557","0.44649123906607663","0.5747468351370034","1","","","","","","","",""
"","html-keyboard-response","289","1278968","0.0-154.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","290","1283918","0.0-155.0-0.0","402.65499998349696","","","","","","","","50","0,0,0","2","mountain","97","probe-67","0.2723954552016381","0.34962306599103554","0.5356509969421854","0","","","","","","","",""
"","html-keyboard-response","291","1284922","0.0-155.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","292","1289934","0.0-156.0-0.0","461.805000086315","","","","","","","","50","0,0,0","2","mountain","98","probe-66","0.14065585716852777","0.28564779814243","0.5373499341118343","0","","","","","","","",""
"","html-keyboard-response","293","1290939","0.0-156.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","294","1295780","0.0-157.0-0.0","289.8649999406189","","","","","","","","50","0,0,1","2","mountain","99","probe-17","0.054586582392544276","0.2069613342677649","0.492472726168312","0","","","","","","","",""
