"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","contextArray_ind","validImageProbes","invalidImageProbes","pRew_Red","pRew_White","pRew_Black","availableForMemProbe","choice_blocks"
"","do_trial","124","699506","0.0-72.0-0.0","476.89999997615814","","","","","","","","49","1,0,0","0","mountain","17","probe-193","0.6888908573781288","0.48776369471998066","0.1397010282224998","1","","","","","","","",""
"","html-keyboard-response","125","700514","0.0-72.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","126","705422","0.0-73.0-0.0","333.89999997615814","","","","","","","","51","1,0,0","0","mountain","18","probe-13","0.7094534279955632","0.32419374187195","0.06189963477537946","0","","","","","","","",""
"","html-keyboard-response","127","706439","0.0-73.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","128","711348","0.0-74.0-0.0","351.60000002384186","","","","","","","","50","1,0,0","0","mountain","19","probe-206","0.7228470798111547","0.27939092234494545","0.28457186375431903","0","","","","","","","",""
"","html-keyboard-response","129","712356","0.0-74.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","130","717904","0.0-75.0-0.0","983.5","","","","","","","","49","0,1,1","0","mountain","20","probe-205","0.6062210016078738","0.36115306381479345","0.1690026998577609","0","","","","","","","",""
"","html-keyboard-response","131","718918","0.0-75.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","132","723787","0.0-76.0-0.0","309.5","","","","","","","","50","0,0,0","0","mountain","21","probe-156","0.5792042565409531","0.38299965893245214","0.18858581993532453","0","","","","","","","",""
"","html-keyboard-response","133","724793","0.0-76.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","134","729709","0.0-77.0-0.0","347.80000001192093","","","","","","","","51","0,1,0","0","mountain","22","probe-114","0.5774657035947317","0.42171181194469126","0.08469353884727909","0","","","","","","","",""
"","html-keyboard-response","135","730715","0.0-77.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","136","735946","0.0-78.0-0.0","675.8000000119209","","","","","","","","49","0,0,0","0","mountain","23","probe-60","0.43411280276437714","0.4724148406298596","0.12001494543463395","0","","","","","","","",""
"","html-keyboard-response","137","736959","0.0-78.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","138","742181","0.0-79.0-0.0","659.1000000238419","","","","","","","","50","1,1,0","0","mountain","24","probe-130","0.5694852958136556","0.34894557176178675","0.22546262483211674","1","","","","","","","",""
"","html-keyboard-response","139","743196","0.0-79.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","140","748311","0.0-80.0-0.0","559.8000000119209","","","","","","","","50","0,0,0","0","mountain","25","probe-223","0.4977056699106859","0.36985058994152425","0.14294800123373963","0","","","","","","","",""
"","html-keyboard-response","141","749319","0.0-80.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","142","754823","0.0-81.0-0.0","931.3999999761581","","","","","","","","51","0,0,0","0","mountain","26","probe-34","0.4334429285860361","0.3510224573739489","0.053599295512167765","0","","","","","","","",""
"","html-keyboard-response","143","755836","0.0-81.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","144","760779","0.0-82.0-0.0","386","","","","","","","","49","0,0,0","0","mountain","27","probe-215","0.47227731683083934","0.3059158903715197","0.13635799457108413","0","","","","","","","",""
"","html-keyboard-response","145","761787","0.0-82.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","146","767024","0.0-83.0-0.0","661.4000000357628","","","","","","","","51","1,0,0","0","mountain","28","probe-90","0.550037298030406","0.3414980642443841","0.10833190822789272","0","","","","","","","",""
"","html-keyboard-response","147","768028","0.0-83.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","148","773207","0.0-84.0-0.0","617.4000000357628","","","","","","","","51","1,1,0","0","mountain","29","probe-186","0.5962351059389152","0.37869946208071253","0.08199032682990087","0","","","","","","","",""
"","html-keyboard-response","149","774218","0.0-84.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_bye","150","775734","0.0-85.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","break","151","786863","0.0-85.0-1.0","11127.800000011921","<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_travel","152","795883","0.0-86.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_welcome","153","799903","0.0-86.0-1.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","154","805556","0.0-87.0-0.0","1093.199999988079","","","","","","","","51","1,0,0","1","highway","30","probe-126","1","0.11653375847952287","0.11322490315195653","0","","","","","","","",""
"","html-keyboard-response","155","806570","0.0-87.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","156","811458","0.0-88.0-0.0","326.80000001192093","","","","","","","","49","1,0,0","1","highway","31","probe-132","1","0.1724330130498807","0.08463790720600997","1","","","","","","","",""
"","html-keyboard-response","157","812475","0.0-88.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","158","817520","0.0-89.0-0.0","491.39999997615814","","","","","","","","50","1,1,0","1","highway","32","probe-128","1","0.2814088202109468","0.061851563239340115","1","","","","","","","",""
"","html-keyboard-response","159","818537","0.0-89.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","160","823909","0.0-90.0-0.0","816.6000000238419","","","","","","","","51","1,0,1","1","highway","33","probe-116","0.9312414345833496","0.22559542845738137","0.23482009134479293","1","","","","","","","",""
"","html-keyboard-response","161","824924","0.0-90.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","162","829951","0.0-91.0-0.0","461.2999999523163","","","","","","","","49","0,1,0","1","highway","34","probe-87","0.8826773456779511","0.19778318059994707","0.19668514161957326","0","","","","","","","",""
"","html-keyboard-response","163","830954","0.0-91.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","164","836240","0.0-92.0-0.0","708.6000000238419","","","","","","","","51","1,0,0","1","highway","35","probe-35","0.9485960077535411","0.253893785086302","0.09098575377516291","0","","","","","","","",""
"","html-keyboard-response","165","837255","0.0-92.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","166","842136","0.0-93.0-0.0","306","","","","","","","","50","1,0,0","1","highway","36","probe-198","0.9353715237586453","0.1469961075244701","0.12519895351740593","0","","","","","","","",""
"","html-keyboard-response","167","843142","0.0-93.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","168","848051","0.0-94.0-0.0","341.9000000357628","","","","","","","","49","1,0,0","1","highway","37","probe-19","0.7408941806280877","0.18644816099055675","0.05700076990665469","1","","","","","","","",""
"","html-keyboard-response","169","849059","0.0-94.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","170","854364","0.0-95.0-0.0","746.4000000357628","","","","","","","","51","1,1,0","1","highway","38","probe-144","0.6916708528001497","0.19112170430351355","0.07346979135732601","0","","","","","","","",""
"","html-keyboard-response","171","855381","0.0-95.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","172","860604","0.0-96.0-0.0","651.5","","","","","","","","50","0,0,0","1","highway","39","probe-226","0.6939432769013304","0.3131927211122355","0.07587145702072698","0","","","","","","","",""
"","html-keyboard-response","173","861608","0.0-96.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","174","866491","0.0-97.0-0.0","327","","","","","","","","51","1,1,0","1","highway","40","probe-57","0.7643085718885116","0.20161833937551116","0.15776892975255255","0","","","","","","","",""
"","html-keyboard-response","175","867506","0.0-97.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","176","872380","0.0-98.0-0.0","319.19999998807907","","","","","","","","49","1,0,0","1","highway","41","probe-199","0.7426980844046562","0.14361643990676937","0.13998915251133265","1","","","","","","","",""
"","html-keyboard-response","177","873387","0.0-98.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","178","878342","0.0-99.0-0.0","394.19999998807907","","","","","","","","49","0,1,1","1","highway","42","probe-171","0.5435689909848341","0.3870478642920771","0.3484680655600464","0","","","","","","","",""
"","html-keyboard-response","179","879353","0.0-99.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","180","884209","0.0-100.0-0.0","291.5","","","","","","","","50","1,0,0","1","highway","43","probe-84","0.28890294986930365","0.6119826843375963","0.3695484426570754","0","","","","","","","",""
"","html-keyboard-response","181","885223","0.0-100.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","182","890439","0.0-101.0-0.0","657.9000000357628","","","","","","","","51","0,1,0","1","highway","44","probe-71","0.1813992797334528","0.5394262445558703","0.3813206167377477","0","","","","","","","",""
"","html-keyboard-response","183","891444","0.0-101.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","184","897150","0.0-102.0-0.0","1148.300000011921","","","","","","","","50","0,0,0","1","highway","45","probe-141","0.09316272513829478","0.5152716005056308","0.436673959091597","0","","","","","","","",""
"","html-keyboard-response","185","898159","0.0-102.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","186","903490","0.0-103.0-0.0","773","","","","","","","","49","0,0,0","1","highway","46","probe-110","0.11743611787292085","0.43635860691245965","0.4296144763979379","0","","","","","","","",""
"","html-keyboard-response","187","904523","0.0-103.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","188","909940","0.0-104.0-0.0","873.7000000476837","","","","","","","","50","0,0,0","1","highway","47","probe-06","0.1120668176550004","0.4524786864153393","0.36000409606962114","0","","","","","","","",""
"","html-keyboard-response","189","910943","0.0-104.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","190","915894","0.0-105.0-0.0","380.80000001192093","","","","","","","","51","0,0,0","1","highway","48","probe-194","0.07570053207294296","0.47881975046088643","0.38402080298665725","0","","","","","","","",""
"","html-keyboard-response","191","916901","0.0-105.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","192","922085","0.0-106.0-0.0","620.7000000476837","","","","","","","","49","0,1,1","1","highway","49","probe-92","0.071138934494879","0.634861604005685","0.25250536004834917","0","","","","","","","",""
"","html-keyboard-response","193","923092","0.0-106.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","194","927997","0.0-107.0-0.0","338.69999998807907","","","","","","","","50","1,1,0","1","highway","50","probe-200","0.18937945816314028","0.6090628308817665","0.34801546213042694","1","","","","","","","",""
"","html-keyboard-response","195","929011","0.0-107.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","196","933962","0.0-108.0-0.0","398.10000002384186","","","","","","","","49","0,1,1","1","highway","51","probe-103","0.11791941657071559","0.5166792761239047","0.35967813069478455","0","","","","","","","",""
"","html-keyboard-response","197","934973","0.0-108.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","198","940046","0.0-109.0-0.0","519.1000000238419","","","","","","","","51","0,1,0","1","highway","52","probe-14","0.06151272171068179","0.531688358613555","0.40941581498619045","0","","","","","","","",""
"","html-keyboard-response","199","941056","0.0-109.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","200","945995","0.0-110.0-0.0","381.19999998807907","","","","","","","","50","0,0,0","1","highway","53","probe-46","0.06613961149106819","0.6957560796589649","0.37221419506598735","0","","","","","","","",""
"","html-keyboard-response","201","946999","0.0-110.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","202","951833","0.0-111.0-0.0","271.10000002384186","","","","","","","","49","0,0,0","1","highway","54","probe-66","0.057420424966472046","0.6858026211007027","0.4543211401625652","0","","","","","","","",""
"","html-keyboard-response","203","952849","0.0-111.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","204","957747","0.0-112.0-0.0","333.5","","","","","","","","49","1,1,0","1","highway","55","probe-179","0.15518032247690733","0.7115899664805424","0.32846246947064806","1","","","","","","","",""
"","html-keyboard-response","205","958750","0.0-112.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","206","964358","0.0-113.0-0.0","1037.5","","","","","","","","49","0,0,0","1","highway","56","probe-142","0.20117954484852557","0.6415358860795962","0.3456774505754123","0","","","","","","","",""
"","html-keyboard-response","207","965365","0.0-113.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","208","970231","0.0-114.0-0.0","309.2999999523163","","","","","","","","51","0,1,0","1","highway","57","probe-26","0.1830827634776014","0.6135775542814944","0.2946056380918921","0","","","","","","","",""
"","html-keyboard-response","209","971237","0.0-114.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","210","976377","0.0-115.0-0.0","584.8000000119209","","","","","","","","51","0,1,0","1","highway","58","probe-119","0.058931932080730595","0.753255523965665","0.4118435564070645","0","","","","","","","",""
"","html-keyboard-response","211","977390","0.0-115.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","212","982543","0.0-116.0-0.0","592","","","","","","","","50","0,1,0","1","highway","59","probe-158","0.09570941570553411","0.6436931419149753","0.26014268325744083","1","","","","","","","",""
"","html-keyboard-response","213","983552","0.0-116.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","214","988449","0.0-117.0-0.0","333.60000002384186","","","","","","","","50","0,0,0","1","highway","60","probe-212","0.2314733461592441","0.4833758345974575","0.19963188752635075","0","","","","","","","",""
"","html-keyboard-response","215","989463","0.0-117.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","216","994969","0.0-118.0-0.0","939.8999999761581","","","","","","","","50","0,1,0","1","highway","61","probe-195","0.0742803627350056","0.4203195224332562","0.09496864316144792","1","","","","","","","",""
"","html-keyboard-response","217","995971","0.0-118.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","218","1000845","0.0-119.0-0.0","303.39999997615814","","","","","","","","49","0,0,0","1","highway","62","probe-108","0.11936819731042972","0.5178453836106243","0.25482407192519707","0","","","","","","","",""
"","html-keyboard-response","219","1001849","0.0-119.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","220","1006708","0.0-120.0-0.0","291.5","","","","","","","","51","0,1,1","1","highway","63","probe-81","0.07371869366470692","0.6234658149212113","0.23377474965569384","1","","","","","","","",""
"","html-keyboard-response","221","1007714","0.0-120.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","222","1012629","0.0-121.0-0.0","345.69999998807907","","","","","","","","50","0,0,0","1","highway","64","probe-64","0.05667686929012722","0.5340209756950587","0.24451254811514678","0","","","","","","","",""
"","html-keyboard-response","223","1013638","0.0-121.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","224","1018698","0.0-122.0-0.0","497.2000000476837","","","","","","","","50","1,1,0","1","highway","65","probe-173","0.050436645450453364","0.5572231830675891","0.21334803464143456","1","","","","","","","",""
"","html-keyboard-response","225","1019708","0.0-122.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","226","1024667","0.0-123.0-0.0","394.9000000357628","","","","","","","","50","0,0,1","1","highway","66","probe-73","0.09521727412835793","0.6507019369197632","0.3383109846691544","0","","","","","","","",""
"","html-keyboard-response","227","1025679","0.0-123.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","228","1030524","0.0-124.0-0.0","285.5","","","","","","","","49","0,1,0","1","highway","67","probe-02","0.05972106169576289","0.7575031268747552","0.24781587504117902","0","","","","","","","",""
"","html-keyboard-response","229","1031539","0.0-124.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","230","1036605","0.0-125.0-0.0","503","","","","","","","","51","0,0,0","1","highway","68","probe-216","0.12583425762814948","0.4387505973490314","0.26083854437922094","0","","","","","","","",""
"","html-keyboard-response","231","1037621","0.0-125.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","232","1042808","0.0-126.0-0.0","628.1999999880791","","","","","","","","51","0,1,1","1","highway","69","probe-07","0.17596388610607755","0.619021351815336","0.3996691631732324","1","","","","","","","",""
"","html-keyboard-response","233","1043821","0.0-126.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_bye","234","1045328","0.0-127.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","break","235","1046578","0.0-127.0-1.0","1248.6000000238419","<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_travel","236","1055595","0.0-128.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_welcome","237","1059605","0.0-128.0-1.0","null","","","","","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","238","1065295","0.0-129.0-0.0","1113.1000000238419","","","","","","","","50","0,1,1","2","city","70","probe-189","0.21572282784394464","1","0.316045193954075","1","","","","","","","",""
"","html-keyboard-response","239","1066308","0.0-129.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","240","1071306","0.0-130.0-0.0","418.10000002384186","","","","","","","","51","0,1,1","2","city","71","probe-97","0.1329167182193431","1","0.4443248723197617","1","","","","","","","",""
"","html-keyboard-response","241","1072316","0.0-130.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","242","1077178","0.0-131.0-0.0","298.2999999523163","","","","","","","","49","0,1,0","2","city","72","probe-143","0.062453838719754684","0.833950562380904","0.3044091634362936","0","","","","","","","",""
"","html-keyboard-response","243","1078191","0.0-131.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","244","1083085","0.0-132.0-0.0","342.30000001192093","","","","","","","","49","0,1,0","2","city","73","probe-152","0.05382369200841034","0.657448696706159","0.38029249879898985","0","","","","","","","",""
"","html-keyboard-response","245","1084089","0.0-132.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","246","1089030","0.0-133.0-0.0","379.30000001192093","","","","","","","","50","0,0,1","2","city","74","probe-168","0.0576364318640609","0.5679171925692015","0.2973981029793074","0","","","","","","","",""
"","html-keyboard-response","247","1090048","0.0-133.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","248","1096186","0.0-134.0-0.0","1567.5","","","","","","","","51","0,1,0","2","city","75","probe-228","0.09839800218525963","0.622425812616062","0.44600691194944353","0","","","","","","","",""
"","html-keyboard-response","249","1097203","0.0-134.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","250","1102274","0.0-135.0-0.0","504.80000001192093","","","","","","","","49","0,0,1","2","city","76","probe-117","0.19495287226681293","0.4698187471642716","0.4775759840843417","0","","","","","","","",""
"","html-keyboard-response","251","1103281","0.0-135.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","252","1108161","0.0-136.0-0.0","317.9000000357628","","","","","","","","50","0,1,1","2","city","77","probe-138","0.17315046230798598","0.5842144887201267","0.4610734629135076","1","","","","","","","",""
"","html-keyboard-response","253","1109169","0.0-136.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","254","1114100","0.0-137.0-0.0","375.30000001192093","","","","","","","","51","0,0,0","2","city","78","probe-11","0.3068096910436369","0.49520129659594864","0.33985490927164336","0","","","","","","","",""
"","html-keyboard-response","255","1115115","0.0-137.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","256","1120080","0.0-138.0-0.0","389","","","","","","","","50","0,0,1","2","city","79","probe-224","0.2584335769619942","0.7383449529384274","0.2532706354014692","0","","","","","","","",""
"","html-keyboard-response","257","1121097","0.0-138.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","258","1125988","0.0-139.0-0.0","322.5999999642372","","","","","","","","49","0,1,0","2","city","80","probe-187","0.2498334667361207","0.7284482152228589","0.27749609372402034","0","","","","","","","",""
"","html-keyboard-response","259","1127005","0.0-139.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","260","1131949","0.0-140.0-0.0","371.30000001192093","","","","","","","","50","0,1,1","2","city","81","probe-151","0.21115124004657165","0.7944904851219363","0.280283256410489","1","","","","","","","",""
"","html-keyboard-response","261","1132957","0.0-140.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","262","1137879","0.0-141.0-0.0","353.30000001192093","","","","","","","","51","0,0,0","2","city","82","probe-39","0.28315253900317217","0.5313641196096409","0.35192118478564743","0","","","","","","","",""
"","html-keyboard-response","263","1138886","0.0-141.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","264","1143868","0.0-142.0-0.0","408","","","","","","","","49","0,0,0","2","city","83","probe-155","0.17733345059095282","0.41898930685293645","0.4609400538233744","0","","","","","","","",""
"","html-keyboard-response","265","1144885","0.0-142.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","266","1150396","0.0-143.0-0.0","938.3000000119209","","","","","","","","50","0,1,1","2","city","84","probe-213","0.0690807539033287","0.45154728587113674","0.3824325096289915","1","","","","","","","",""
"","html-keyboard-response","267","1151410","0.0-143.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","268","1156377","0.0-144.0-0.0","396.89999997615814","","","","","","","","51","0,0,0","2","city","85","probe-118","0.09289652677018782","0.3464881443084415","0.47022178334811415","0","","","","","","","",""
"","html-keyboard-response","269","1157394","0.0-144.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","270","1162287","0.0-145.0-0.0","315.19999998807907","","","","","","","","49","0,0,0","2","city","86","probe-174","0.0572647694901387","0.42920127968782973","0.6426692635016507","0","","","","","","","",""
"","html-keyboard-response","271","1163302","0.0-145.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","272","1168324","0.0-146.0-0.0","462.30000001192093","","","","","","","","49","1,1,1","2","city","87","probe-188","0.09028088677499035","0.4364906913975192","0.7021604592368879","1","","","","","","","",""
"","html-keyboard-response","273","1169327","0.0-146.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","274","1174280","0.0-147.0-0.0","385.10000002384186","","","","","","","","51","0,1,0","2","city","88","probe-202","0.10552679471740437","0.3380107343353577","0.6832708489602041","0","","","","","","","",""
"","html-keyboard-response","275","1175293","0.0-147.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","276","1180178","0.0-148.0-0.0","322.5","","","","","","","","50","0,0,1","2","city","89","probe-72","0.186894888544117","0.2999762997264977","0.5687565501792965","0","","","","","","","",""
"","html-keyboard-response","277","1181190","0.0-148.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","278","1186100","0.0-149.0-0.0","351.60000002384186","","","","","","","","49","0,0,1","2","city","90","probe-32","0.22392893713436693","0.30846856226269076","0.47221962010214635","0","","","","","","","",""
"","html-keyboard-response","279","1187108","0.0-149.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","280","1192093","0.0-150.0-0.0","424.19999998807907","","","","","","","","51","0,0,1","2","city","91","probe-22","0.11405651431676381","0.21062641137264887","0.5741916600936823","1","","","","","","","",""
"","html-keyboard-response","281","1193104","0.0-150.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","282","1198599","0.0-151.0-0.0","935.8000000119209","","","","","","","","49","0,0,0","2","city","92","probe-149","0.0508246229755817","0.23664873291210078","0.5982825740605092","0","","","","","","","",""
"","html-keyboard-response","283","1199609","0.0-151.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","284","1204540","0.0-152.0-0.0","357.5","","","","","","","","50","0,0,1","2","city","93","probe-18","0.12388521597543008","0.2349341597032955","0.5378182251011983","0","","","","","","","",""
"","html-keyboard-response","285","1205550","0.0-152.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","286","1210512","0.0-153.0-0.0","405","","","","","","","","51","0,0,1","2","city","94","probe-162","0.05174245553567202","0.25217011454738414","0.5052339635867732","1","","","","","","","",""
"","html-keyboard-response","287","1211522","0.0-153.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","288","1216684","0.0-154.0-0.0","583.6000000238419","","","","","","","","49","0,1,1","2","city","95","probe-78","0.07379164622408171","0.356370205808736","0.5250314008387104","0","","","","","","","",""
"","html-keyboard-response","289","1217693","0.0-154.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","290","1222608","0.0-155.0-0.0","346.60000002384186","","","","","","","","51","0,1,1","2","city","96","probe-30","0.08501724945414196","0.3261521273122693","0.6052115937035069","1","","","","","","","",""
"","html-keyboard-response","291","1223611","0.0-155.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","292","1228301","0.0-156.0-0.0","132.5","","","","","","","","50","0,1,1","2","city","97","probe-27","0.16854608933793216","0.3647860275994947","0.7074576104033902","1","","","","","","","",""
"","html-keyboard-response","293","1229306","0.0-156.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","294","1234186","0.0-157.0-0.0","320.30000001192093","","","","","","","","50","0,0,1","2","city","98","probe-137","0.11102678011306517","0.37596378374132605","0.7485904959448237","0","","","","","","","",""
"","html-keyboard-response","295","1235202","0.0-157.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","296","1240030","0.0-158.0-0.0","257.89999997615814","","","","","","","","51","0,1,1","2","city","99","probe-109","0.10013483204093263","0.22107791331914103","0.7101611190070394","1","","","","","","","",""
"","html-keyboard-response","297","1241040","0.0-158.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","298","1246033","0.0-159.0-0.0","422.60000002384186","","","","","","","","49","0,1,0","2","city","100","probe-41","0.1309643692845889","0.24920620762709772","0.614640353986918","0","","","","","","","",""
