success,trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,subject_id,stimulus,key_press,prompt,response,choice_outcomes,context_n,context_img_id,trial_n,pR_red,pR_white,pR_black,outcome,phase,island_num,passed
,do_trial,134,402227,0.0-75.0-0.0,851.9999999999418,,,,,,50,1,0,0,0,countryside,19,0.4366921082046691,0.3136485206624463,0.06812837278811783,0,learn,,
,html-keyboard-response,135,403229,0.0-75.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,136,406539,0.0-76.0-0.0,805,,,,,,50,0,1,0,0,countryside,20,0.46856137899169137,0.4136363548127123,0.058319507555643926,1,learn,,
,html-keyboard-response,137,407542,0.0-76.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,138,410908,0.0-77.0-0.0,856,,,,,,49,0,1,0,0,countryside,21,0.5045451206541273,0.3780149621353682,0.053782248670323635,0,learn,,
,html-keyboard-response,139,411911,0.0-77.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,140,415124,0.0-78.0-0.0,707,,,,,,49,1,1,0,0,countryside,22,0.6692192034297968,0.4554387342457574,0.06984977822985708,1,learn,,
,html-keyboard-response,141,416126,0.0-78.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,142,419380,0.0-79.0-0.0,748,,,,,,50,0,1,0,0,countryside,23,0.5690698245992997,0.4097101685630414,0.12300794384150716,1,learn,,
,html-keyboard-response,143,420382,0.0-79.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,144,423852,0.0-80.0-0.0,964,,,,,,49,1,0,0,0,countryside,24,0.5712421140641862,0.39393520147666106,0.21238991940928173,1,learn,,
,html-keyboard-response,145,424854,0.0-80.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,146,428428,0.0-81.0-0.0,1068,,,,,,49,0,1,0,0,countryside,25,0.4048102761724837,0.38389934454168456,0.08501135745663838,0,learn,,
,html-keyboard-response,147,429429,0.0-81.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,148,432532,0.0-82.0-0.0,596,,,,,,50,1,0,1,0,countryside,26,0.5296820210601503,0.3002634763547602,0.1845110023312748,0,learn,,
,html-keyboard-response,149,433535,0.0-82.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,150,436660,0.0-83.0-0.0,620,,,,,,50,0,1,0,0,countryside,27,0.5766280059605589,0.20946931270348368,0.21727499614563195,1,learn,,
,html-keyboard-response,151,437663,0.0-83.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,152,440860,0.0-84.0-0.0,692,,,,,,49,1,0,0,0,countryside,28,0.49241737424016224,0.2395537096459159,0.09632429136375681,1,learn,,
,html-keyboard-response,153,441862,0.0-84.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,154,444940,0.0-85.0-0.0,572,,,,,,50,0,0,0,0,countryside,29,0.5278432804217003,0.2985326065967566,0.16638098664660156,0,learn,,
,html-keyboard-response,155,445943,0.0-85.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_bye,156,447449,0.0-86.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_travel,157,456463,0.0-87.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_welcome,158,460490,0.0-87.0-1.0,null,,,,,,null,,,,,,,,,,,
,do_trial,159,464140,0.0-88.0-0.0,1142.9999999999418,,,,,,49,1,0,0,1,forest,30,1,0.24440170605540804,0.07434892236366618,1,learn,,
,html-keyboard-response,160,465141,0.0-88.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,161,468668,0.0-89.0-0.0,1021,,,,,,50,1,0,0,1,forest,31,1,0.3015124489526585,0.0818024605806986,0,learn,,
,html-keyboard-response,162,469670,0.0-89.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,163,472796,0.0-90.0-0.0,620,,,,,,51,1,0,0,1,forest,32,1,0.46531239138185515,0.11263335324010808,0,learn,,
,html-keyboard-response,164,473798,0.0-90.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,165,477212,0.0-91.0-0.0,908,,,,,,49,1,0,1,1,forest,33,0.8000098912052163,0.40486599913606724,0.11442924762864187,1,learn,,
,html-keyboard-response,166,478215,0.0-91.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,167,481444,0.0-92.0-0.0,723,,,,,,49,1,1,0,1,forest,34,0.6448038907458938,0.48084776862466216,0.1866248590721071,1,learn,,
,html-keyboard-response,168,482446,0.0-92.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,169,485588,0.0-93.0-0.0,636,,,,,,49,1,1,1,1,forest,35,0.7233370244235193,0.5303842658222652,0.10224536848319751,1,learn,,
,html-keyboard-response,170,486590,0.0-93.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,171,489716,0.0-94.0-0.0,620,,,,,,49,1,0,0,1,forest,36,0.5667024835323572,0.43615377067299876,0.20239148929600448,1,learn,,
,html-keyboard-response,172,490719,0.0-94.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,173,494020,0.0-95.0-0.0,795.9999999999418,,,,,,49,0,0,0,1,forest,37,0.5853102156414846,0.2906113215700588,0.25656453787934025,0,learn,,
,html-keyboard-response,174,495022,0.0-95.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,175,498156,0.0-96.0-0.0,629,,,,,,49,0,1,0,1,forest,38,0.6273375929067442,0.2599019755619787,0.2347175020884425,0,learn,,
,html-keyboard-response,176,499159,0.0-96.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,177,502084,0.0-97.0-0.0,420.0000000000582,,,,,,50,1,1,0,1,forest,39,0.5280041501209898,0.21140174920616947,0.23393348961747248,1,learn,,
,html-keyboard-response,178,503087,0.0-97.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,179,506492,0.0-98.0-0.0,900,,,,,,51,1,0,1,1,forest,40,0.5743941617396078,0.2558354037471438,0.16257507667712937,1,learn,,
,html-keyboard-response,180,507494,0.0-98.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,181,510796,0.0-99.0-0.0,797,,,,,,50,1,0,0,1,forest,41,0.48896061656931905,0.2503427165764047,0.29956445651495706,0,learn,,
,html-keyboard-response,182,511799,0.0-99.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,183,514900,0.0-100.0-0.0,596,,,,,,51,0,0,0,1,forest,42,0.2453672988885766,0.29964816280889456,0.31127877771631496,0,learn,,
,html-keyboard-response,184,515903,0.0-100.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,185,518972,0.0-101.0-0.0,564,,,,,,49,0,1,1,1,forest,43,0.15293402492401967,0.25587691170033416,0.3655940464880289,0,learn,,
,html-keyboard-response,186,519975,0.0-101.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,187,522908,0.0-102.0-0.0,428,,,,,,50,0,0,0,1,forest,44,0.17223250094310058,0.2989640630286657,0.4811743276470004,0,learn,,
,html-keyboard-response,188,523911,0.0-102.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,189,527084,0.0-103.0-0.0,669,,,,,,49,0,0,1,1,forest,45,0.29583442049041375,0.19820636784032394,0.5804957755819075,0,learn,,
,html-keyboard-response,190,528087,0.0-103.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,191,531268,0.0-104.0-0.0,676,,,,,,51,0,0,1,1,forest,46,0.1341050148735093,0.17111668186971812,0.5682143535481153,1,learn,,
,html-keyboard-response,192,532271,0.0-104.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,193,535428,0.0-105.0-0.0,651.9999999998836,,,,,,49,0,0,1,1,forest,47,0.2032900372195984,0.14540235934593812,0.6603250857306958,0,learn,,
,html-keyboard-response,194,536430,0.0-105.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,195,539388,0.0-106.0-0.0,453,,,,,,49,0,0,1,1,forest,48,0.10556215266438149,0.33769019735988165,0.6437803265681437,0,learn,,
,html-keyboard-response,196,540391,0.0-106.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,197,543564,0.0-107.0-0.0,668,,,,,,50,0,0,1,1,forest,49,0.2590459400363273,0.44610056004203,0.5913381827869443,0,learn,,
,html-keyboard-response,198,544566,0.0-107.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,199,547739,0.0-108.0-0.0,668,,,,,,51,0,0,1,1,forest,50,0.0531402976134271,0.46559890342434346,0.6676977022727525,1,learn,,
,html-keyboard-response,200,548742,0.0-108.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,201,552028,0.0-109.0-0.0,781,,,,,,51,0,0,1,1,forest,51,0.07620894137176636,0.3927617582368211,0.7365852222131392,1,learn,,
,html-keyboard-response,202,553030,0.0-109.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,203,556316,0.0-110.0-0.0,781,,,,,,51,0,0,1,1,forest,52,0.050746704968354435,0.44078577229226645,0.6517622463516302,1,learn,,
,html-keyboard-response,204,557319,0.0-110.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,205,560532,0.0-111.0-0.0,707,,,,,,51,0,0,1,1,forest,53,0.11855084007571291,0.337908725472151,0.7188042856736897,1,learn,,
,html-keyboard-response,206,561535,0.0-111.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,207,565092,0.0-112.0-0.0,1052,,,,,,51,0,1,1,1,forest,54,0.11889125905076728,0.4740314650675053,0.6157168740935862,1,learn,,
,html-keyboard-response,208,566095,0.0-112.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,209,570372,0.0-113.0-0.0,1772,,,,,,51,1,1,0,1,forest,55,0.2002182955185341,0.435981599949494,0.5886234406504703,0,learn,,
,html-keyboard-response,210,571375,0.0-113.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,211,574652,0.0-114.0-0.0,772,,,,,,49,0,1,1,1,forest,56,0.19371872439110327,0.3686775041986825,0.6903696230579235,0,learn,,
,html-keyboard-response,212,575655,0.0-114.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,213,578517,0.0-115.0-0.0,356,,,,,,51,0,1,1,1,forest,57,0.1791793515848046,0.4306933294830929,0.681603542567694,1,learn,,
,html-keyboard-response,214,579519,0.0-115.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,215,582700,0.0-116.0-0.0,675.0000000001164,,,,,,50,0,0,0,1,forest,58,0.16851681577170968,0.46362130057821305,0.6070321679315158,0,learn,,
,html-keyboard-response,216,583703,0.0-116.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,217,586853,0.0-117.0-0.0,644,,,,,,51,0,1,0,1,forest,59,0.07903967075339301,0.38534203246491816,0.5679737485220452,0,learn,,
,html-keyboard-response,218,587855,0.0-117.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,219,590901,0.0-118.0-0.0,540,,,,,,49,0,0,0,1,forest,60,0.06228919947382589,0.28297620021739434,0.6102192228997525,0,learn,,
,html-keyboard-response,220,591903,0.0-118.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,221,595132,0.0-119.0-0.0,724.0000000001164,,,,,,51,0,0,1,1,forest,61,0.10787580658865605,0.3009424482276576,0.5452686720516141,1,learn,,
,html-keyboard-response,222,596135,0.0-119.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,223,599445,0.0-120.0-0.0,804,,,,,,51,0,0,0,1,forest,62,0.063603366735192,0.2815839731033315,0.5673095692698594,0,learn,,
,html-keyboard-response,224,600447,0.0-120.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,225,603709,0.0-121.0-0.0,756,,,,,,49,0,1,0,1,forest,63,0.10289040735314363,0.2930257119639349,0.5022762824139367,0,learn,,
,html-keyboard-response,226,604711,0.0-121.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,227,607661,0.0-122.0-0.0,444,,,,,,50,0,0,0,1,forest,64,0.09067699781275751,0.3259176442970756,0.4307431042280306,0,learn,,
,html-keyboard-response,228,608663,0.0-122.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,229,611948,0.0-123.0-0.0,780,,,,,,49,0,0,1,1,forest,65,0.08801768803618931,0.44210096383509084,0.3993880262363407,0,learn,,
,html-keyboard-response,230,612950,0.0-123.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,231,616148,0.0-124.0-0.0,692,,,,,,51,0,0,0,1,forest,66,0.2692976286323563,0.47020804322080195,0.4342396546361513,0,learn,,
,html-keyboard-response,232,617150,0.0-124.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,233,620069,0.0-125.0-0.0,414,,,,,,51,0,0,1,1,forest,67,0.128281347092022,0.4066563310571121,0.40802818996952644,1,learn,,
,html-keyboard-response,234,621072,0.0-125.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,235,624348,0.0-126.0-0.0,771,,,,,,49,0,0,1,1,forest,68,0.0857633533224475,0.39845887357659315,0.36311805054891005,0,learn,,
,html-keyboard-response,236,625349,0.0-126.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,237,628564,0.0-127.0-0.0,710,,,,,,51,0,0,1,1,forest,69,0.08794982671461249,0.3424032394238296,0.5587087157154863,1,learn,,
,html-keyboard-response,238,629567,0.0-127.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_bye,239,631074,0.0-128.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_travel,240,640086,0.0-129.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_welcome,241,644111,0.0-129.0-1.0,null,,,,,,null,,,,,,,,,,,
,do_trial,242,647837,0.0-130.0-0.0,1221,,,,,,49,0,0,1,2,highway,70,0.25181327933783215,0.25908329304993266,1,0,learn,,
,html-keyboard-response,243,648839,0.0-130.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,244,651940,0.0-131.0-0.0,596,,,,,,50,0,0,1,2,highway,71,0.1687583463745708,0.219720117538293,1,0,learn,,
,html-keyboard-response,245,652943,0.0-131.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,246,656005,0.0-132.0-0.0,556,,,,,,51,1,0,1,2,highway,72,0.08938803310713844,0.2905643225950115,0.7798666443112455,1,learn,,
,html-keyboard-response,247,657008,0.0-132.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,248,660093,0.0-133.0-0.0,580,,,,,,51,0,0,0,2,highway,73,0.09468142592526395,0.3511808800192198,0.6061943064838166,0,learn,,
,html-keyboard-response,249,661095,0.0-133.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,250,664029,0.0-134.0-0.0,428,,,,,,50,0,0,1,2,highway,74,0.23294414937807337,0.4110266338493694,0.6520391836200489,0,learn,,
,html-keyboard-response,251,665031,0.0-134.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,252,668037,0.0-135.0-0.0,500,,,,,,49,0,0,1,2,highway,75,0.1061647735065101,0.3073319880873911,0.5987758288537073,0,learn,,
,html-keyboard-response,253,669040,0.0-135.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,254,672525,0.0-136.0-0.0,980,,,,,,49,1,0,1,2,highway,76,0.16127487976526125,0.2691233550972266,0.7609333418931254,1,learn,,
,html-keyboard-response,255,673528,0.0-136.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,256,676724,0.0-137.0-0.0,692,,,,,,51,0,0,0,2,highway,77,0.1372205245690489,0.18365637245206778,0.6102506505716453,0,learn,,
,html-keyboard-response,257,677727,0.0-137.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,258,680948,0.0-138.0-0.0,716,,,,,,49,0,0,0,2,highway,78,0.055252759173293,0.2736216505886654,0.4848156640060097,0,learn,,
,html-keyboard-response,259,681951,0.0-138.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,260,685492,0.0-139.0-0.0,1036,,,,,,50,0,0,1,2,highway,79,0.14855079164642765,0.2907176736466493,0.501613476247814,0,learn,,
,html-keyboard-response,261,686495,0.0-139.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,262,689716,0.0-140.0-0.0,717,,,,,,51,0,0,0,2,highway,80,0.10150280153441188,0.20963175712763105,0.47118831527688526,0,learn,,
,html-keyboard-response,263,690719,0.0-140.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,264,693661,0.0-141.0-0.0,436,,,,,,49,1,0,1,2,highway,81,0.09811976589194482,0.3134659091094835,0.5291534232056371,1,learn,,
,html-keyboard-response,265,694664,0.0-141.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,266,697757,0.0-142.0-0.0,588,,,,,,49,0,1,1,2,highway,82,0.30051931933344156,0.35108072831697185,0.36131570625996334,0,learn,,
,html-keyboard-response,267,698760,0.0-142.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,268,701773,0.0-143.0-0.0,508,,,,,,51,0,0,1,2,highway,83,0.2644963610141884,0.38037905845344766,0.5262382155636978,1,learn,,
,html-keyboard-response,269,702776,0.0-143.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,270,705869,0.0-144.0-0.0,588,,,,,,51,0,1,0,2,highway,84,0.16998110894300245,0.5169601812617411,0.4303262106774917,0,learn,,
,html-keyboard-response,271,706872,0.0-144.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,272,709957,0.0-145.0-0.0,580,,,,,,51,1,0,1,2,highway,85,0.15904230686555143,0.640935220536383,0.32541786633088793,1,learn,,
,html-keyboard-response,273,710960,0.0-145.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,274,713925,0.0-146.0-0.0,460,,,,,,49,0,0,0,2,highway,86,0.0700531745727359,0.715596164285801,0.22946815368434006,0,learn,,
,html-keyboard-response,275,714928,0.0-146.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,276,717820,0.0-147.0-0.0,388,,,,,,49,1,0,0,2,highway,87,0.13321037118135606,0.579429865313279,0.21441523720342417,1,learn,,
,html-keyboard-response,277,718823,0.0-147.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,278,722389,0.0-148.0-0.0,1061,,,,,,49,0,1,0,2,highway,88,0.20326749340273167,0.5241762531703978,0.25814208824532237,0,learn,,
,html-keyboard-response,279,723390,0.0-148.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,280,726253,0.0-149.0-0.0,358.0000000001164,,,,,,51,0,0,0,2,highway,89,0.2509545681146032,0.5530340162313251,0.2594914649680974,0,learn,,
,html-keyboard-response,281,727256,0.0-149.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,282,730397,0.0-150.0-0.0,637.0000000001164,,,,,,50,0,1,0,2,highway,90,0.11585997543979817,0.5146900383676185,0.08433073787133562,1,learn,,
,html-keyboard-response,283,731400,0.0-150.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,284,734333,0.0-151.0-0.0,428,,,,,,51,0,0,0,2,highway,91,0.10853026524630915,0.41421366723027836,0.1385400572097107,0,learn,,
,html-keyboard-response,285,735336,0.0-151.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,286,738237,0.0-152.0-0.0,396,,,,,,50,0,0,0,2,highway,92,0.1988095076948518,0.6605381839268284,0.1606085126723162,0,learn,,
,html-keyboard-response,287,739240,0.0-152.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,288,742358,0.0-153.0-0.0,612,,,,,,49,0,1,1,2,highway,93,0.05964730544063027,0.7374061501481975,0.37044754602070784,0,learn,,
,html-keyboard-response,289,743360,0.0-153.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,290,746453,0.0-154.0-0.0,588,,,,,,50,0,0,0,2,highway,94,0.22817748469850224,0.5286462592401344,0.2536959755458369,0,learn,,
,html-keyboard-response,291,747456,0.0-154.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,292,750406,0.0-155.0-0.0,444,,,,,,51,0,1,0,2,highway,95,0.09508703147304431,0.6152321434113407,0.4093967473755273,0,learn,,
,html-keyboard-response,293,751408,0.0-155.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,294,754246,0.0-156.0-0.0,332,,,,,,51,0,1,1,2,highway,96,0.2872807820463932,0.4683253944539163,0.3143550373479173,1,learn,,
,html-keyboard-response,295,755248,0.0-156.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,296,758501,0.0-157.0-0.0,746.9999999998836,,,,,,49,0,0,0,2,highway,97,0.12010741833163828,0.5663999765404671,0.2480110080212434,0,learn,,
,html-keyboard-response,297,759504,0.0-157.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,298,762350,0.0-158.0-0.0,340.0000000001164,,,,,,49,0,1,1,2,highway,98,0.10115429090978692,0.45997126184511317,0.09773849261889922,0,learn,,
,html-keyboard-response,299,763352,0.0-158.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,300,766174,0.0-159.0-0.0,316,,,,,,50,0,1,0,2,highway,99,0.09142246590571695,0.4752169404375676,0.12269005636726718,1,learn,,
,html-keyboard-response,301,767176,0.0-159.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,302,770365,0.0-160.0-0.0,683.9999999998836,,,,,,51,0,1,0,2,highway,100,0.13308399226531678,0.5713700861290358,0.2149114934814576,0,learn,,
,html-keyboard-response,303,771368,0.0-160.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,304,774373,0.0-161.0-0.0,501.0000000001164,,,,,,50,1,0,0,2,highway,101,0.3859496096292106,0.6243837463003084,0.33712368407164356,0,learn,,
,html-keyboard-response,305,775376,0.0-161.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,306,778533,0.0-162.0-0.0,652,,,,,,51,0,1,1,2,highway,102,0.2602845454619118,0.5393064398121094,0.3338553510261955,1,learn,,
,html-keyboard-response,307,779536,0.0-162.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,308,783005,0.0-163.0-0.0,962,,,,,,51,0,1,0,2,highway,103,0.18948719364563218,0.5302669104102103,0.3584445647250265,0,learn,,
,html-keyboard-response,309,784008,0.0-163.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,310,787238,0.0-164.0-0.0,724,,,,,,50,0,0,0,2,highway,104,0.06024552151351118,0.6537538234301951,0.3202531286279733,0,learn,,
,html-keyboard-response,311,788240,0.0-164.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,312,791397,0.0-165.0-0.0,652.0000000001164,,,,,,49,0,1,0,2,highway,105,0.05512309399010578,0.568920094663443,0.28996564341936437,0,learn,,
,html-keyboard-response,313,792398,0.0-165.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,314,795374,0.0-166.0-0.0,470.0000000001164,,,,,,51,0,1,0,2,highway,106,0.13060466751418576,0.5494398967911188,0.4737637013987359,0,learn,,
,html-keyboard-response,315,796377,0.0-166.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,316,799333,0.0-167.0-0.0,451,,,,,,50,0,1,0,2,highway,107,0.1755212691547795,0.5248207919661996,0.37162424042687486,1,learn,,
,html-keyboard-response,317,800335,0.0-167.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,318,803349,0.0-168.0-0.0,509.0000000001164,,,,,,51,0,1,1,2,highway,108,0.1577670498890178,0.5374027957904716,0.42459149968305926,1,learn,,
,html-keyboard-response,319,804351,0.0-168.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,320,807565,0.0-169.0-0.0,709,,,,,,50,0,0,0,2,highway,109,0.150007988948675,0.569027932645441,0.28327257683599094,0,learn,,
,html-keyboard-response,321,808568,0.0-169.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_bye,322,810074,0.0-170.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_travel,323,819086,0.0-171.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_welcome,324,823113,0.0-171.0-1.0,null,,,,,,null,,,,,,,,,,,
,do_trial,325,826702,0.0-172.0-0.0,1080,,,,,,49,0,1,0,3,coast,110,0.09631156016502525,1,0.21606750780378747,0,learn,,
,html-keyboard-response,326,827705,0.0-172.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,327,831006,0.0-173.0-0.0,795,,,,,,50,0,1,0,3,coast,111,0.06905913796960224,1,0.324204930957946,1,learn,,
,html-keyboard-response,328,832009,0.0-173.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,329,835054,0.0-174.0-0.0,539,,,,,,51,1,1,0,3,coast,112,0.09553512445150786,0.9365270898205464,0.4399334734404322,0,learn,,
,html-keyboard-response,330,836057,0.0-174.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,331,838918,0.0-175.0-0.0,356,,,,,,50,0,1,1,3,coast,113,0.09897693544457126,0.8383251651489408,0.4632417524119803,1,learn,,
,html-keyboard-response,332,839921,0.0-175.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,333,842846,0.0-176.0-0.0,420,,,,,,50,0,1,0,3,coast,114,0.09152545926771134,0.78123708394874,0.4417210600500134,1,learn,,
,html-keyboard-response,334,843848,0.0-176.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,335,846726,0.0-177.0-0.0,372,,,,,,50,1,1,0,3,coast,115,0.1724600272127511,0.6822962297412474,0.44952370347702386,1,learn,,
,html-keyboard-response,336,847729,0.0-177.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,337,850822,0.0-178.0-0.0,588,,,,,,50,0,0,0,3,coast,116,0.16564907419310337,0.7480803823470727,0.3026644686732471,0,learn,,
,html-keyboard-response,338,851825,0.0-178.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,339,855006,0.0-179.0-0.0,676,,,,,,51,0,0,0,3,coast,117,0.26845087161883,0.6369349305028509,0.22733799544253366,0,learn,,
,html-keyboard-response,340,856009,0.0-179.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,341,859142,0.0-180.0-0.0,628,,,,,,49,0,1,0,3,coast,118,0.09811985767869479,0.623681283725337,0.27485178398356447,0,learn,,
,html-keyboard-response,342,860145,0.0-180.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,343,863422,0.0-181.0-0.0,772.0000000001164,,,,,,50,0,1,0,3,coast,119,0.07641899606616702,0.8532405763947821,0.2755182725508915,1,learn,,
,html-keyboard-response,344,864425,0.0-181.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,345,867774,0.0-182.0-0.0,844,,,,,,50,0,1,0,3,coast,120,0.11082001410943429,0.7556804451443171,0.1613549129403942,1,learn,,
,html-keyboard-response,346,868777,0.0-182.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,347,872206,0.0-183.0-0.0,924.0000000001164,,,,,,50,0,1,0,3,coast,121,0.1300678034453226,0.7927625392789864,0.1985040104079719,1,learn,,
