success,trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,subject_id,stimulus,key_press,prompt,response,choice_outcomes,context_n,context_img_id,trial_n,pR_red,pR_white,pR_black,outcome,phase,island_num,passed
,html-keyboard-response,139,586028,0.0-79.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,140,588993,0.0-80.0-0.0,458.7999999523163,,,,,,49,1,0,0,0,highway,29,0.6617808342140991,0.37092841772700835,0.1075914221835178,1,learn,,
,html-keyboard-response,141,589995,0.0-80.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_bye,142,591503,0.0-81.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_travel,143,600509,0.0-82.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_welcome,144,604526,0.0-82.0-1.0,null,,,,,,null,,,,,,,,,,,
,do_trial,145,607834,0.0-83.0-0.0,801.4000000953674,,,,,,49,1,0,0,1,forest,30,1,0.22302019447394736,0.19425550801381214,1,learn,,
,html-keyboard-response,146,608837,0.0-83.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,147,612033,0.0-84.0-0.0,688.5,,,,,,49,1,1,0,1,forest,31,1,0.22226167019939144,0.0783951327863401,1,learn,,
,html-keyboard-response,148,613034,0.0-84.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,149,616057,0.0-85.0-0.0,515.3999998569489,,,,,,49,1,0,0,1,forest,32,1,0.1985648129172477,0.1488967892906244,1,learn,,
,html-keyboard-response,150,617059,0.0-85.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,151,620058,0.0-86.0-0.0,492,,,,,,49,0,1,0,1,forest,33,0.8015840227361923,0.18634058169531106,0.18105741253808066,0,learn,,
,html-keyboard-response,152,621060,0.0-86.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,153,623841,0.0-87.0-0.0,275.60000014305115,,,,,,49,1,1,1,1,forest,34,0.6051309211322294,0.3392464423925563,0.13130943470075582,1,learn,,
,html-keyboard-response,154,624843,0.0-87.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,155,627706,0.0-88.0-0.0,355,,,,,,49,0,1,1,1,forest,35,0.6104494321048568,0.36045378518888205,0.1817132091435654,0,learn,,
,html-keyboard-response,156,628708,0.0-88.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,157,631570,0.0-89.0-0.0,354.5,,,,,,49,1,1,1,1,forest,36,0.6532966359723608,0.449782371160929,0.21387431964209438,1,learn,,
,html-keyboard-response,158,632573,0.0-89.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,159,635524,0.0-90.0-0.0,434,,,,,,49,0,0,0,1,forest,37,0.5696053951169365,0.2988239497440559,0.16759083336400882,0,learn,,
,html-keyboard-response,160,636526,0.0-90.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,161,639338,0.0-91.0-0.0,304.80000019073486,,,,,,49,1,0,0,1,forest,38,0.6284217603741157,0.2995888361355534,0.1459463946770582,1,learn,,
,html-keyboard-response,162,640340,0.0-91.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,163,643410,0.0-92.0-0.0,562.6000001430511,,,,,,49,0,0,0,1,forest,39,0.5886529236311218,0.3740790749764575,0.26017634092417985,0,learn,,
,html-keyboard-response,164,644411,0.0-92.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,165,647249,0.0-93.0-0.0,331.19999980926514,,,,,,49,1,1,0,1,forest,40,0.52378789153124,0.3983741314166813,0.2074811041152068,1,learn,,
,html-keyboard-response,166,648251,0.0-93.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,167,651193,0.0-94.0-0.0,434.7000000476837,,,,,,49,1,1,0,1,forest,41,0.44181825117147144,0.42271443104879575,0.2823809600830439,1,learn,,
,html-keyboard-response,168,652195,0.0-94.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,169,655050,0.0-95.0-0.0,349.5,,,,,,49,0,1,0,1,forest,42,0.3401329977458871,0.43173574779165325,0.4745742124771435,0,learn,,
,html-keyboard-response,170,656052,0.0-95.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,171,659034,0.0-96.0-0.0,474.10000014305115,,,,,,49,0,1,0,1,forest,43,0.22421489620228202,0.44997221213060357,0.43699347964525154,0,learn,,
,html-keyboard-response,172,660036,0.0-96.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,173,663888,0.0-97.0-0.0,1345.9000000953674,,,,,,51,0,0,1,1,forest,44,0.16511162928207804,0.2074254909128802,0.45605133513174184,1,learn,,
,html-keyboard-response,174,664899,0.0-97.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,175,667810,0.0-98.0-0.0,404,,,,,,51,0,0,0,1,forest,45,0.2871046860613414,0.09093490627026363,0.6281779624877525,0,learn,,
,html-keyboard-response,176,668811,0.0-98.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,177,672761,0.0-99.0-0.0,1443.4000000953674,,,,,,51,0,0,1,1,forest,46,0.1710854353237628,0.17402316457691835,0.7546333973810364,1,learn,,
,html-keyboard-response,178,673764,0.0-99.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,179,676791,0.0-100.0-0.0,520.3999998569489,,,,,,51,1,0,1,1,forest,47,0.2528331533359709,0.05507958446376195,0.707809100733039,1,learn,,
,html-keyboard-response,180,677794,0.0-100.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,181,680682,0.0-101.0-0.0,380.7000000476837,,,,,,51,0,0,1,1,forest,48,0.19821575212471382,0.08435137479019696,0.632714961129441,1,learn,,
,html-keyboard-response,182,681684,0.0-101.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,183,684801,0.0-102.0-0.0,610.7999999523163,,,,,,51,1,0,1,1,forest,49,0.2670291144551914,0.1445234086302913,0.5793818367921724,1,learn,,
,html-keyboard-response,184,685803,0.0-102.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,185,688761,0.0-103.0-0.0,451.90000009536743,,,,,,51,1,0,1,1,forest,50,0.19553582907773448,0.2807522321095237,0.5698762144392536,1,learn,,
,html-keyboard-response,186,689763,0.0-103.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,187,692650,0.0-104.0-0.0,378.90000009536743,,,,,,51,0,0,1,1,forest,51,0.2113651955827706,0.21413748577749253,0.6845640477633075,1,learn,,
,html-keyboard-response,188,693652,0.0-104.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,189,696578,0.0-105.0-0.0,418.7000000476837,,,,,,51,0,0,1,1,forest,52,0.23646499077871933,0.09232508072018751,0.6333532542003517,1,learn,,
,html-keyboard-response,190,697580,0.0-105.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,191,700442,0.0-106.0-0.0,355,,,,,,51,0,0,0,1,forest,53,0.2659108162023454,0.05441379590781918,0.773480133596242,0,learn,,
,html-keyboard-response,192,701459,0.0-106.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,193,704474,0.0-107.0-0.0,507.7999999523163,,,,,,51,1,0,0,1,forest,54,0.363552433333283,0.10441760344484503,0.7418973551610745,0,learn,,
,html-keyboard-response,194,705476,0.0-107.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,195,708360,0.0-108.0-0.0,377.7000000476837,,,,,,50,1,0,1,1,forest,55,0.3054765776447575,0.1458060798607591,0.7641652845378653,0,learn,,
,html-keyboard-response,196,709362,0.0-108.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,197,712185,0.0-109.0-0.0,315.59999990463257,,,,,,50,1,1,0,1,forest,56,0.44418195791370174,0.2602965566694072,0.877588142200095,1,learn,,
,html-keyboard-response,198,713187,0.0-109.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,199,716136,0.0-110.0-0.0,442.39999985694885,,,,,,50,0,0,1,1,forest,57,0.22255094231268305,0.10626753854843968,0.5933879378238991,0,learn,,
,html-keyboard-response,200,717138,0.0-110.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,201,720033,0.0-111.0-0.0,387.7000000476837,,,,,,50,0,0,0,1,forest,58,0.17725684263417782,0.13617863757547136,0.5954481315372764,0,learn,,
,html-keyboard-response,202,721036,0.0-111.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,203,725657,0.0-112.0-0.0,2115,,,,,,51,0,0,1,1,forest,59,0.2614538685844774,0.21851430118220141,0.5293334886381788,1,learn,,
,html-keyboard-response,204,726659,0.0-112.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,205,729553,0.0-113.0-0.0,387.09999990463257,,,,,,51,0,0,1,1,forest,60,0.2382368363803705,0.13687677238616963,0.5011327701145946,1,learn,,
,html-keyboard-response,206,730556,0.0-113.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,207,733505,0.0-114.0-0.0,442.69999980926514,,,,,,51,0,0,1,1,forest,61,0.3774475038629147,0.14601632193507194,0.5501012127861504,1,learn,,
,html-keyboard-response,208,734506,0.0-114.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,209,737575,0.0-115.0-0.0,565.8999998569489,,,,,,51,0,0,0,1,forest,62,0.279027417782556,0.1016525609343427,0.5511153859023166,0,learn,,
,html-keyboard-response,210,738577,0.0-115.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,211,741450,0.0-116.0-0.0,365.30000019073486,,,,,,51,0,0,0,1,forest,63,0.11595235573724694,0.08601715401415926,0.6156272239415896,0,learn,,
,html-keyboard-response,212,742452,0.0-116.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,213,745569,0.0-117.0-0.0,610.1000001430511,,,,,,49,0,0,1,1,forest,64,0.1914827564554144,0.07504401741819348,0.5399679620707459,0,learn,,
,html-keyboard-response,214,746572,0.0-117.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,215,749554,0.0-118.0-0.0,477.7999999523163,,,,,,49,1,1,0,1,forest,65,0.22707077785870802,0.173925261113,0.5568296471900477,1,learn,,
,html-keyboard-response,216,750556,0.0-118.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,217,753601,0.0-119.0-0.0,537.7000000476837,,,,,,49,1,0,1,1,forest,66,0.2800076336738452,0.20610421275477042,0.5234641768927765,1,learn,,
,html-keyboard-response,218,754603,0.0-119.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,219,757593,0.0-120.0-0.0,485.09999990463257,,,,,,49,1,0,0,1,forest,67,0.37642256285896014,0.1145238147877486,0.8061320106389357,1,learn,,
,html-keyboard-response,220,758595,0.0-120.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,221,761593,0.0-121.0-0.0,490.7000000476837,,,,,,49,0,0,1,1,forest,68,0.4069311132779164,0.11752162034116506,0.8493829899241725,0,learn,,
,html-keyboard-response,222,762596,0.0-121.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,223,766135,0.0-122.0-0.0,1032.7999999523163,,,,,,49,0,0,0,1,forest,69,0.3991098312477911,0.09412983829369824,0.7537523846017209,0,learn,,
,html-keyboard-response,224,767137,0.0-122.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_bye,225,768646,0.0-123.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_travel,226,777651,0.0-124.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_welcome,227,781676,0.0-124.0-1.0,null,,,,,,null,,,,,,,,,,,
,do_trial,228,784711,0.0-125.0-0.0,525.1000001430511,,,,,,49,0,0,1,2,coast,70,0.21780800412807735,0.057067301440271896,1,0,learn,,
,html-keyboard-response,229,785715,0.0-125.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,230,788513,0.0-126.0-0.0,290.89999985694885,,,,,,49,0,0,1,2,coast,71,0.17037412483967282,0.07372538174025124,1,0,learn,,
,html-keyboard-response,231,789516,0.0-126.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,232,792368,0.0-127.0-0.0,345.7999999523163,,,,,,50,1,0,1,2,coast,72,0.3374703691482084,0.10515861487198018,0.9054337155122647,0,learn,,
,html-keyboard-response,233,793377,0.0-127.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,234,796160,0.0-128.0-0.0,275.89999985694885,,,,,,50,0,0,1,2,coast,73,0.3084695575493842,0.18527119777535855,0.7155607855012791,0,learn,,
,html-keyboard-response,235,797162,0.0-128.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,236,800017,0.0-129.0-0.0,347.7000000476837,,,,,,51,1,0,1,2,coast,74,0.3970291736956624,0.16867740824567032,0.7195963765734339,1,learn,,
,html-keyboard-response,237,801024,0.0-129.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,238,803936,0.0-130.0-0.0,407.60000014305115,,,,,,51,1,0,1,2,coast,75,0.323503932107499,0.06625285658939338,0.6915618282278339,1,learn,,
,html-keyboard-response,239,804938,0.0-130.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,240,808098,0.0-131.0-0.0,652,,,,,,51,0,0,0,2,coast,76,0.34506847554483366,0.13748602655513387,0.6114113088126346,0,learn,,
,html-keyboard-response,241,809099,0.0-131.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,242,811762,0.0-132.0-0.0,155.89999985694885,,,,,,51,1,1,1,2,coast,77,0.38583504774886507,0.11644370602121754,0.43194598467508316,1,learn,,
,html-keyboard-response,243,812764,0.0-132.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,244,815745,0.0-133.0-0.0,473.90000009536743,,,,,,51,0,0,0,2,coast,78,0.340616743893977,0.14436976096750756,0.6625263616911115,0,learn,,
,html-keyboard-response,245,816747,0.0-133.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,246,819601,0.0-134.0-0.0,347.09999990463257,,,,,,51,1,0,1,2,coast,79,0.4469552918098156,0.22648699647366222,0.6680696230111604,1,learn,,
,html-keyboard-response,247,820604,0.0-134.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,248,823545,0.0-135.0-0.0,434.5,,,,,,51,1,1,0,2,coast,80,0.47027817731200033,0.24787415891331624,0.6491740101043246,0,learn,,
,html-keyboard-response,249,824546,0.0-135.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,250,827512,0.0-136.0-0.0,462.40000009536743,,,,,,51,0,0,1,2,coast,81,0.5949837211601494,0.27875845696225554,0.4860692512180769,1,learn,,
,html-keyboard-response,251,828514,0.0-136.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,252,831666,0.0-137.0-0.0,646.0999999046326,,,,,,51,0,0,1,2,coast,82,0.6482186321512441,0.2440528301531601,0.5716767729755301,1,learn,,
,html-keyboard-response,253,832668,0.0-137.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,254,835537,0.0-138.0-0.0,362,,,,,,51,1,0,1,2,coast,83,0.728653285898252,0.114943954843542,0.535140474068959,1,learn,,
,html-keyboard-response,255,836540,0.0-138.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,256,839448,0.0-139.0-0.0,401.39999985694885,,,,,,51,1,0,0,2,coast,84,0.7358323071113665,0.19484801465823387,0.48884708353622525,0,learn,,
,html-keyboard-response,257,840450,0.0-139.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,258,843298,0.0-140.0-0.0,340.09999990463257,,,,,,51,1,0,1,2,coast,85,0.599374371865281,0.24802773217079765,0.4394722442076957,1,learn,,
,html-keyboard-response,259,844300,0.0-140.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,260,847489,0.0-141.0-0.0,681.8999998569489,,,,,,51,1,0,1,2,coast,86,0.43275164240350145,0.2334163505847786,0.4506636487230093,1,learn,,
,html-keyboard-response,261,848491,0.0-141.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,262,851480,0.0-142.0-0.0,482.2000000476837,,,,,,51,1,0,0,2,coast,87,0.588910830144602,0.14449058066977155,0.4327083527834431,0,learn,,
,html-keyboard-response,263,852483,0.0-142.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,264,855289,0.0-143.0-0.0,298.7999999523163,,,,,,51,1,0,1,2,coast,88,0.6245274824706583,0.25859754155651976,0.48343096532795476,1,learn,,
,html-keyboard-response,265,856291,0.0-143.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,266,859128,0.0-144.0-0.0,330.90000009536743,,,,,,51,0,0,0,2,coast,89,0.5647252420236467,0.13565469088799612,0.40542519129374305,0,learn,,
,html-keyboard-response,267,860130,0.0-144.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,268,862905,0.0-145.0-0.0,267.5,,,,,,51,0,0,0,2,coast,90,0.6368772156120671,0.12665687219659358,0.3843740921364004,0,learn,,
,html-keyboard-response,269,863907,0.0-145.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,270,866921,0.0-146.0-0.0,507,,,,,,50,0,0,0,2,coast,91,0.5380532110693376,0.12062866596648864,0.2752346474208231,0,learn,,
,html-keyboard-response,271,867923,0.0-146.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,272,870833,0.0-147.0-0.0,402.69999980926514,,,,,,50,1,0,1,2,coast,92,0.5599251489917763,0.1789514374843764,0.35958632103976373,0,learn,,
,html-keyboard-response,273,871835,0.0-147.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,274,874692,0.0-148.0-0.0,338.90000009536743,,,,,,49,1,0,1,2,coast,93,0.5690739008115897,0.13801035372433393,0.32419891625985464,1,learn,,
,html-keyboard-response,275,875695,0.0-148.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,276,878609,0.0-149.0-0.0,407.10000014305115,,,,,,49,1,1,0,2,coast,94,0.6217946709466656,0.11027853977156941,0.22932828285066995,1,learn,,
,html-keyboard-response,277,879611,0.0-149.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,278,882512,0.0-150.0-0.0,394,,,,,,49,0,0,0,2,coast,95,0.5398223101495355,0.16355583638668109,0.21991962397928752,0,learn,,
,html-keyboard-response,279,883514,0.0-150.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,280,886360,0.0-151.0-0.0,339.10000014305115,,,,,,49,1,1,0,2,coast,96,0.5737711949235753,0.2071179412884187,0.29278114292222557,1,learn,,
,html-keyboard-response,281,887363,0.0-151.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,282,890168,0.0-152.0-0.0,299,,,,,,49,1,0,1,2,coast,97,0.5297861978756712,0.19100153401278153,0.3105318348651993,1,learn,,
,html-keyboard-response,283,891171,0.0-152.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,284,893952,0.0-153.0-0.0,273.30000019073486,,,,,,49,0,0,0,2,coast,98,0.4175242350287549,0.1348897800563386,0.35890456109029184,0,learn,,
,html-keyboard-response,285,894953,0.0-153.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,286,897736,0.0-154.0-0.0,276,,,,,,49,0,0,0,2,coast,99,0.5545964513848726,0.12921171678919538,0.290344286739577,0,learn,,
,html-keyboard-response,287,898738,0.0-154.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,288,902833,0.0-155.0-0.0,1588.0999999046326,,,,,,51,1,0,0,2,coast,100,0.5628628643255906,0.0644529279849452,0.2425539217159361,0,learn,,
,html-keyboard-response,289,903835,0.0-155.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,290,906728,0.0-156.0-0.0,386.40000009536743,,,,,,51,1,1,1,2,coast,101,0.5257663657595105,0.19204797086732284,0.1710347455995985,1,learn,,
,html-keyboard-response,291,907731,0.0-156.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,292,910626,0.0-157.0-0.0,387.60000014305115,,,,,,51,1,0,0,2,coast,102,0.4762352191951169,0.053600497437685454,0.16675438782897395,0,learn,,
,html-keyboard-response,293,911628,0.0-157.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,294,914534,0.0-158.0-0.0,385.2999999523163,,,,,,51,0,0,0,2,coast,103,0.6486226511370691,0.07715512361812957,0.26357225103066656,0,learn,,
,html-keyboard-response,295,915535,0.0-158.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,296,918520,0.0-159.0-0.0,477.59999990463257,,,,,,49,1,0,1,2,coast,104,0.6053854598641882,0.13905708189528296,0.291449905915982,1,learn,,
,html-keyboard-response,297,919521,0.0-159.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,298,922352,0.0-160.0-0.0,323.7999999523163,,,,,,49,1,0,0,2,coast,105,0.6752581526640247,0.16859577511239487,0.26458247274149627,1,learn,,
,html-keyboard-response,299,923355,0.0-160.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,300,926233,0.0-161.0-0.0,370.7000000476837,,,,,,49,1,0,0,2,coast,106,0.5307949835608732,0.15191917312298386,0.41592648240723995,1,learn,,
,html-keyboard-response,301,927235,0.0-161.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,302,930032,0.0-162.0-0.0,290.7999999523163,,,,,,49,0,1,1,2,coast,107,0.6520888192115593,0.18127499332974484,0.33227758765586596,0,learn,,
,html-keyboard-response,303,931034,0.0-162.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,304,933840,0.0-163.0-0.0,301.39999985694885,,,,,,49,0,0,1,2,coast,108,0.6342594752209919,0.06345066007292685,0.31588603114583236,0,learn,,
,html-keyboard-response,305,934857,0.0-163.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,306,939272,0.0-164.0-0.0,1910.2000000476837,,,,,,50,1,0,0,2,coast,109,0.5579742280846445,0.15947150677217967,0.24492410657831065,0,learn,,
,html-keyboard-response,307,940274,0.0-164.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_bye,308,941785,0.0-165.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_travel,309,950790,0.0-166.0-0.0,null,,,,,,null,,,,,,,,,,,
,do_welcome,310,954809,0.0-166.0-1.0,null,,,,,,null,,,,,,,,,,,
,do_trial,311,958761,0.0-167.0-0.0,1446.2999999523163,,,,,,49,1,1,0,3,countryside,110,1,0.06973196822107618,0.210000199923226,1,learn,,
,html-keyboard-response,312,959763,0.0-167.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,313,963192,0.0-168.0-0.0,922.2999999523163,,,,,,49,1,0,1,3,countryside,111,1,0.09918524092454416,0.36025192418763424,1,learn,,
,html-keyboard-response,314,964195,0.0-168.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,315,967007,0.0-169.0-0.0,305.2000000476837,,,,,,49,1,0,0,3,countryside,112,0.8529015553004031,0.18376174874254603,0.40932495536920926,1,learn,,
,html-keyboard-response,316,968009,0.0-169.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,317,970808,0.0-170.0-0.0,292.80000019073486,,,,,,49,1,0,1,3,countryside,113,0.6768821660286685,0.27501147000592513,0.3750234246077321,1,learn,,
,html-keyboard-response,318,971810,0.0-170.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,319,974567,0.0-171.0-0.0,250.79999995231628,,,,,,49,1,0,0,3,countryside,114,0.5857352566982723,0.34390555227805003,0.40810790577899997,1,learn,,
,html-keyboard-response,320,975569,0.0-171.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,321,978385,0.0-172.0-0.0,308,,,,,,49,0,1,0,3,countryside,115,0.6141401450492193,0.13221986722687093,0.3086022426254267,0,learn,,
,html-keyboard-response,322,979388,0.0-172.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,323,982200,0.0-173.0-0.0,305.5,,,,,,49,0,0,0,3,countryside,116,0.6766902773814978,0.08584921016534612,0.12292646930030789,0,learn,,
,html-keyboard-response,324,983202,0.0-173.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,325,986088,0.0-174.0-0.0,381.2999999523163,,,,,,50,1,0,0,3,countryside,117,0.7584387127341632,0.0509408594839059,0.18186899476003482,0,learn,,
,html-keyboard-response,326,987090,0.0-174.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,327,989967,0.0-175.0-0.0,374.89999985694885,,,,,,50,1,0,0,3,countryside,118,0.5496823135267526,0.21333246543722276,0.13069489994623598,0,learn,,
,html-keyboard-response,328,990969,0.0-175.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,329,994000,0.0-176.0-0.0,524.9000000953674,,,,,,51,0,0,0,3,countryside,119,0.5277629465075435,0.12729645281185334,0.13589378038381014,0,learn,,
,html-keyboard-response,330,995003,0.0-176.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,331,997792,0.0-177.0-0.0,281.7999999523163,,,,,,51,0,0,0,3,countryside,120,0.42978678095618866,0.2101073821040617,0.08228476292622769,0,learn,,
,html-keyboard-response,332,998795,0.0-177.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,333,1001737,0.0-178.0-0.0,434.80000019073486,,,,,,49,0,0,0,3,countryside,121,0.3096051596348383,0.22020811013169733,0.20597540370465267,0,learn,,
,html-keyboard-response,334,1002739,0.0-178.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,335,1005528,0.0-179.0-0.0,283.2000000476837,,,,,,49,0,0,0,3,countryside,122,0.17155786916555596,0.25550243381762405,0.3846572373153455,0,learn,,
,html-keyboard-response,336,1006529,0.0-179.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,337,1010014,0.0-180.0-0.0,977.7999999523163,,,,,,50,0,0,0,3,countryside,123,0.10300063760524403,0.3502636593078495,0.5042756239034588,0,learn,,
,html-keyboard-response,338,1011016,0.0-180.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,339,1013744,0.0-181.0-0.0,220.20000004768372,,,,,,50,0,0,0,3,countryside,124,0.07433766230398735,0.18165991017730612,0.4866363590141256,0,learn,,
,html-keyboard-response,340,1014747,0.0-181.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,341,1017501,0.0-182.0-0.0,247.5,,,,,,51,0,0,0,3,countryside,125,0.15660321335984465,0.2080067429924773,0.4462378827556485,0,learn,,
,html-keyboard-response,342,1018503,0.0-182.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,343,1021335,0.0-183.0-0.0,317.7999999523163,,,,,,51,0,1,0,3,countryside,126,0.15772132038306227,0.31313169790259443,0.3427782530543523,0,learn,,
,html-keyboard-response,344,1022336,0.0-183.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
,do_trial,345,1025184,0.0-184.0-0.0,340.5,,,,,,49,0,0,0,3,countryside,127,0.23263338764971078,0.20706792551033257,0.3572040422175764,0,learn,,
,html-keyboard-response,346,1026186,0.0-184.0-1.0,null,,,<p></p>,null,,,,,,,,,,,,,
